Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr5	209865	0.268471938717	0.376258707308
chr5	214691	0.196321917125	0.377554352884
chr5	215165	0.130426341242	0.377647409473
chr5	218482	0.117474342499	0.378080033647
chr5	219212	0.0803108729581	0.378165789917
chr5	226337	0.0803108729581	0.378738004887
chr5	226637	0.133008928667	0.378762098149
chr5	226836	0.173602274775	0.378788566926
chr5	226845	0.190402926067	0.378790129346
chr5	226914	0.191992415848	0.378803267148
chr5	227158	0.191992415848	0.378850113297
chr5	229232	0.191992415847	0.379248305568
chr5	229351	0.19207814675	0.379271152665
chr5	229427	0.263579794447	0.379285750605
chr5	229546	0.263579794447	0.3793171166
chr5	230719	0.0931389349571	0.379626295699
chr5	233760	0.093138934957	0.3799095312
chr5	233773	0.219799504714	0.379910742006
chr5	234194	0.219799504714	0.380003277598
chr5	235492	0.219799504714	0.380288577355
chr5	235505	0.260674370017	0.380291434748
chr5	235664	0.287433054269	0.380332881973
chr5	235712	0.28749056296	0.38034667876
chr5	235768	0.287508475535	0.380362778231
chr5	235826	0.287564950361	0.380379453723
chr5	235901	0.287564950361	0.380401021094
chr5	236011	0.350660105713	0.380432653239
chr5	236026	0.350660105713	0.38043791314
chr5	236644	0.350660105713	0.380654621086
chr5	236810	0.386058001059	0.380712830663
chr5	236816	0.386058001058	0.380715147011
chr5	238160	0.373255339077	0.381234008965
chr5	238384	0.346471885893	0.381317618161
chr5	239348	0.135907988861	0.381651617059
chr5	239387	0.0759722277437	0.38165691747
chr5	243640	0.0759722277437	0.381980027355
chr5	243677	0.140918328129	0.381982838327
chr5	243678	0.264354817005	0.381982979246
chr5	244031	0.264354817004	0.382076296496
chr5	244136	0.264354817004	0.382104053752
chr5	244250	0.488473061539	0.382134190201
chr5	244252	1.37620503259	0.382135167147
chr5	244263	1.37620503259	0.382150305402
chr5	244514	0.674186877175	0.382495732866
chr5	244634	0.671086419876	0.382576635291
chr5	244674	0.285898183604	0.382603478748
chr5	244676	0.15094507754	0.382604050544
chr5	247159	0.0991874879865	0.382978847172
chr5	247272	0.0698058404469	0.382990055358
chr5	247281	0.0697906086972	0.38299068361
chr5	251353	0.0697906086972	0.383274870969
chr5	251425	0.0945224156367	0.383279895893
chr5	251449	0.0945224156366	0.383282164431
chr5	257076	0.0945224156366	0.383814042063
chr5	257203	0.471304236393	0.38382604641
chr5	257304	1.00838880265	0.383873648138
chr5	257397	1.00838880264	0.383967428297
chr5	257782	0.315194933105	0.384355657986
chr5	257783	0.111844772096	0.384355973181
chr5	257816	0.111764984417	0.384359664058
chr5	262190	0.111764984417	0.3848485241
chr5	262350	0.15987910598	0.384866406498
chr5	262362	0.15987910598	0.384868325047
chr5	264545	0.141187218837	0.385217341135
chr5	266038	0.0886000557835	0.385428133653
chr5	266052	0.082442846797	0.385429374054
chr5	270962	0.0824428467969	0.385834168431
chr5	271103	0.085926381783	0.385845792873
chr5	271145	0.087403874769	0.385849401781
chr5	271209	0.118775351683	0.385854995629
chr5	271213	0.132432649579	0.38585547073
chr5	271310	0.132432649579	0.385868316697
chr5	276201	0.112571812414	0.386516044786
chr5	276463	0.0604344575167	0.386545538601
chr5	276520	0.0335658602927	0.386548983365
chr5	287147	0.0335658602927	0.386905687763
chr5	287292	0.102270057636	0.386910554812
chr5	287306	0.102270057636	0.386911986593
chr5	292195	0.102270057635	0.387411984905
chr5	292403	0.198523450429	0.387433257077
chr5	292580	0.198523450429	0.387468395728
chr5	293459	0.198523450429	0.387642897841
chr5	293563	0.473773056832	0.387663544279
chr5	293973	0.480189224781	0.387857791233
chr5	294013	0.48018922478	0.387876998802
chr5	294087	3.37563525066	0.387912532804
chr5	294125	3.72973080691	0.388040806944
chr5	294156	3.72973080691	0.388156428599
chr5	294279	3.71861406636	0.388615185488
chr5	294282	3.70456063546	0.38862634133
chr5	294283	3.04503648176	0.388630045891
chr5	294366	2.98885972939	0.388882783919
chr5	294399	2.9883260405	0.38898141629
chr5	294400	1.41478371051	0.388984404616
chr5	294456	1.16759087503	0.389063632504
chr5	294489	0.768666611372	0.389102163003
chr5	295606	0.392675852406	0.389960763608
chr5	298685	0.392675852405	0.391169812557
chr5	298809	0.749026119346	0.391218504363
chr5	298899	0.749026119345	0.391285916714
chr5	301583	0.749026119344	0.393296302818
chr5	301946	0.751522222995	0.393568199299
chr5	302105	0.751522222994	0.393687691333
chr5	304372	0.69450938597	0.395391392212
chr5	304391	0.423489324929	0.395404587891
chr5	305147	0.412095956629	0.39572474582
chr5	305737	0.283673988567	0.395967882435
chr5	316695	0.283673988567	0.399076382001
chr5	317003	0.60221692017	0.39916375359
chr5	317126	0.602216920169	0.399237826271
chr5	318342	0.569230410658	0.399970122046
chr5	318441	0.439186150189	0.400026475857
chr5	324855	0.170554516646	0.402843415824
chr5	324889	0.137697823649	0.402849214678
chr5	324905	0.089191393362	0.402851417843
chr5	327989	0.0566298913734	0.4031264841
chr5	336097	0.0566298913733	0.403585639259
chr5	336160	0.0842785275136	0.403589206942
chr5	336392	0.0842785275135	0.403608759561
chr5	337705	0.0842785275134	0.403719417267
chr5	337858	0.150692036832	0.403732311882
chr5	337869	0.34520618545	0.403733969494
chr5	337980	0.34520618545	0.403772287381
chr5	338599	0.345206185449	0.40398597001
chr5	338898	0.363222045446	0.404089186659
chr5	339117	0.363222045446	0.404168732287
chr5	343448	0.363222045445	0.405741846966
chr5	343487	0.390657303265	0.405756012626
chr5	343497	0.40468606431	0.405759919199
chr5	343769	0.420455571191	0.405869993808
chr5	343780	0.420763034233	0.40587461882
chr5	344086	0.420763034233	0.406003372308
chr5	347198	0.213902093076	0.407312786871
chr5	347289	0.206381740048	0.407332251961
chr5	347328	0.193439628799	0.407340300849
chr5	347329	0.0979829304183	0.407340494289
chr5	347532	0.0813492411913	0.407360384823
chr5	367431	0.0813492411912	0.408979153374
chr5	367539	0.172081154432	0.408987939092
chr5	367857	0.172081154432	0.409042660899
chr5	374141	0.172081154432	0.410124018873
chr5	374394	0.207249681698	0.410167555406
chr5	374416	0.329509771729	0.410172114899
chr5	374632	0.329509771728	0.410243289009
chr5	385731	0.329509771728	0.413900517966
chr5	385898	0.464996259392	0.413955546098
chr5	386344	0.464996259391	0.414162934429
chr5	389192	0.46499625939	0.415487243776
chr5	389386	1.27767402212	0.41557745305
chr5	389471	1.91613930354	0.415686055342
chr5	389473	1.91613930353	0.415689887621
chr5	392747	0.640019424374	0.421963327701
chr5	402115	0.640019424373	0.427959029668
chr5	402205	4.52287567921	0.428016631416
chr5	402251	4.52287567921	0.428224683697
chr5	404180	3.54259070465	0.436949310883
chr5	404507	0.994003648577	0.438107738043
chr5	406067	0.526291507634	0.439658383735
chr5	410790	0.526291507634	0.442144058525
chr5	410931	0.994602018396	0.442218265628
chr5	411044	0.994602018395	0.442330655656
chr5	413505	0.994602018394	0.444778371223
chr5	413523	14.6044989086	0.44479627406
chr5	413657	14.6044989086	0.446753276913
chr5	415123	1.48590888017	0.468163472313
chr5	422636	1.34109144639	0.47932710573
chr5	422766	0.909439791047	0.479501447618
chr5	422790	0.629335428071	0.479523274173
chr5	423139	0.534274635069	0.479742912238
chr5	423310	0.321625766423	0.4798342732
chr5	423332	0.31104977655	0.479841348967
chr5	423385	0.311004654078	0.479857834605
chr5	423826	0.310962600088	0.479994987658
chr5	429583	0.310962600088	0.481785199346
chr5	429873	0.904678205962	0.4818753785
chr5	430100	0.904678205961	0.482080740453
chr5	435269	0.932476005294	0.4867570221
chr5	439998	0.932476005294	0.491166701129
chr5	440274	0.637388722891	0.491424064506
chr5	440376	0.637388722891	0.491489078156
chr5	440378	0.566136096754	0.491490352933
chr5	440519	0.566136096754	0.491570178123
chr5	440789	0.566136096754	0.491723034869
chr5	440867	0.519509705059	0.491767193485
chr5	441010	0.519509705059	0.491841483373
chr5	441069	0.341572059215	0.491872134445
chr5	441348	0.341572059215	0.49196743305
chr5	443198	0.341572059215	0.492599341359
chr5	443240	0.308438755779	0.492613687386
chr5	443255	0.251025430537	0.492618313967
chr5	443331	0.15167528383	0.4926373919
chr5	443427	0.132723984183	0.492651952727
chr5	443733	0.132723984183	0.492692566266
chr5	443762	0.132723984183	0.492696415262
chr5	443802	0.132186559614	0.492701724221
chr5	443883	0.13184905261	0.492712431332
chr5	444005	0.13184905261	0.492728516917
chr5	462618	0.13184905261	0.495182623333
chr5	462879	0.198169739963	0.495217035936
chr5	463029	0.233077816771	0.495246761397
chr5	463423	0.291465347332	0.495338594057
chr5	463562	0.291465347332	0.49537910774
chr5	464061	0.291465347332	0.495524548948
chr5	464230	0.431240185813	0.495573806592
chr5	464651	0.431240185813	0.49575535871
chr5	465394	0.431240185813	0.496075770168
chr5	465517	0.562378662886	0.496128812711
chr5	465571	0.562378662886	0.496159181159
chr5	467855	0.562378662886	0.497443654025
chr5	467861	0.36927952636	0.497447028297
chr5	468203	0.36927952636	0.497573321895
chr5	469263	0.369279526361	0.497964758193
chr5	469454	0.240279636167	0.498035290582
chr5	469487	0.240279636167	0.49804321981
chr5	476394	0.281900727349	0.499702831257
chr5	476414	0.31074903536	0.499708469272
chr5	476853	0.354393338513	0.499844888098
chr5	476903	0.522723825185	0.499862607765
chr5	477024	0.641283732103	0.499925857348
chr5	477059	1.07222892086	0.499948302279
chr5	481078	1.42691456414	0.504257590312
chr5	481097	1.48628304725	0.504284701688
chr5	487535	2.0247273518	0.513853391947
chr5	488573	2.0327306844	0.515955058938
chr5	492903	2.0327306844	0.524756782801
chr5	492932	1.66761811755	0.524815731991
chr5	493309	1.66761811755	0.525444424021
chr5	493885	1.66761811755	0.526404972057
chr5	493948	1.61242164091	0.526510031999
chr5	494198	1.61242164091	0.526913137409
chr5	494848	1.61242164091	0.527961211475
chr5	494896	1.01868683183	0.528038607714
chr5	495125	1.01868683183	0.528271886999
chr5	497714	1.28448202584	0.530909267206
chr5	501661	2.73973022942	0.535979117762
chr5	501843	9.49025365205	0.536477748664
chr5	501854	10.1694672271	0.536582141454
chr5	501869	10.2783404019	0.536734683463
chr5	502177	10.356263046	0.539900412306
chr5	502187	10.5102755971	0.540003974937
chr5	503253	10.5102755971	0.551207928723
chr5	503368	2.35976233933	0.552416610417
chr5	503562	2.35976233933	0.552874404311
chr5	504375	2.35976233933	0.554792891093
chr5	504496	0.961456137486	0.555078422336
chr5	504734	0.961456137487	0.555307248897
chr5	504966	0.961456137487	0.55553030672
chr5	505194	0.955930387608	0.55574951872
chr5	505213	0.955930387608	0.555767681397
chr5	507514	0.955930387609	0.557967277219
chr5	507634	0.492545500501	0.558081988866
chr5	508026	0.492545500501	0.558275066702
chr5	514386	0.589758592587	0.561407656085
chr5	517435	1.5638171004	0.563205830034
chr5	519147	1.65581080501	0.56588308491
chr5	519185	1.67249995574	0.56594600572
chr5	519187	1.67290282608	0.56594935072
chr5	527093	1.67290282608	0.579175320463
chr5	527182	0.88451631748	0.579324208815
chr5	527258	0.884516317481	0.579391432055
chr5	527261	0.768544741657	0.579394085604
chr5	527343	0.768544741658	0.579457106273
chr5	534819	0.768544741658	0.585202746761
chr5	535360	0.251102211686	0.585618529466
chr5	535395	0.251102211686	0.585627318044
chr5	538823	0.283784312549	0.586488096425
chr5	538853	4.31618274671	0.586496609955
chr5	543475	4.31618274672	0.60644600661
chr5	543550	1.34914513388	0.606769720316
chr5	543887	1.34914513388	0.607224382226
chr5	544100	1.34914513388	0.60751175014
chr5	544162	1.28059339857	0.607595397138
chr5	544325	1.2607197031	0.607804133862
chr5	544524	1.10869440708	0.608055017083
chr5	544526	1.10599281349	0.608057234472
chr5	544641	1.10599281349	0.608184423645
chr5	549011	1.10599281349	0.61301761224
chr5	549159	0.954259912058	0.613181299177
chr5	549392	0.954259912059	0.613403641736
chr5	556372	1.05016566995	0.620064375922
chr5	561030	1.23271224634	0.624956047613
chr5	561056	1.54848539385	0.624988098131
chr5	561082	2.22364564595	0.625028358752
chr5	563819	2.24527855301	0.631114476885
chr5	567530	2.24527855301	0.639446705595
chr5	567626	2.23869587463	0.639662252336
chr5	567631	2.10840899054	0.639673445815
chr5	567655	2.10840899054	0.639724047631
chr5	572468	2.10840899054	0.649871820102
chr5	572547	0.397221884877	0.650038384413
chr5	572724	0.397221884877	0.650108692686
chr5	587076	0.397221884877	0.655809621178
chr5	587145	0.383759240528	0.655837029488
chr5	587709	0.383759240528	0.6560534697
chr5	590176	0.383759240529	0.657000203746
chr5	590317	0.365301359016	0.657054313799
chr5	590342	0.316683245258	0.657063446333
chr5	590408	0.316683245258	0.657084347427
chr5	593696	0.316683245258	0.658125601938
chr5	593967	0.271461836869	0.658211423097
chr5	594045	0.27146183687	0.65823259712
chr5	606268	0.412700932364	0.661550675153
chr5	609801	0.412700932364	0.663008747547
chr5	609977	0.257361006384	0.663081382911
chr5	609994	0.257361006385	0.663085758048
chr5	609995	0.238709127188	0.663086015409
chr5	610026	0.157208573241	0.663093415392
chr5	610421	0.157208573241	0.663155512778
chr5	621804	0.183653074273	0.664945017967
chr5	621841	0.207692650733	0.664951813131
chr5	621888	0.321558414808	0.664961574686
chr5	621917	0.348888753143	0.66497089988
chr5	624895	0.355660401672	0.666009890587
chr5	625013	0.38006148321	0.666051858514
chr5	625037	0.412662757679	0.66606097999
chr5	627936	0.483531380918	0.667257289324
chr5	627985	5.22634689661	0.667280982362
chr5	628140	7.30467380023	0.668091066131
chr5	628687	7.30467380024	0.672086722699
chr5	628749	4.46151322246	0.672539612475
chr5	628866	4.46121483812	0.673061609522
chr5	629031	4.46121483813	0.67379770997
chr5	629234	4.46121483813	0.674703336583
chr5	629437	2.184757493	0.675608963195
chr5	629539	0.664513382852	0.675831808459
chr5	629565	0.664513382853	0.675849085807
chr5	633628	0.664513382854	0.678549003681
chr5	633799	0.635516203517	0.67866263547
chr5	633918	0.635516203518	0.678738261898
chr5	634457	0.635516203519	0.679080805132
chr5	634535	0.137839313351	0.679130375396
chr5	634717	0.137839313351	0.679155462151
chr5	647700	0.141815593119	0.680945029956
chr5	647946	0.150280164315	0.680979916592
chr5	647992	0.150301617385	0.680986829479
chr5	648071	0.150369681132	0.680998703307
chr5	648192	0.150884978056	0.681016898039
chr5	648193	0.151621909547	0.681017048924
chr5	661680	0.284090038036	0.683061973618
chr5	661738	1.47527793684	0.68307845084
chr5	662911	1.48871723695	0.68480895186
chr5	663162	1.49302650285	0.685182619886
chr5	663244	1.51509523967	0.685305048059
chr5	663251	1.52774674662	0.685315653726
chr5	663283	1.59287721779	0.685364541622
chr5	663696	1.59476223927	0.686022399913
chr5	663830	1.5953825937	0.686236098053
chr5	663905	1.59580844546	0.686355751748
chr5	665164	1.73924698481	0.68836487458
chr5	665179	1.79477442318	0.688390963285
chr5	666207	5.16694592357	0.690235991392
chr5	667894	10.7258454285	0.698952629165
chr5	667929	14.2922456278	0.699328033755
chr5	668621	14.2922456278	0.70921826773
chr5	668675	8.5609675884	0.709990048994
chr5	668726	8.56096758841	0.710426658341
chr5	669755	8.56096758842	0.719235893989
chr5	669888	6.98514857163	0.720374502678
chr5	669956	3.36696176653	0.720849492781
chr5	670171	2.57797955947	0.721573389561
chr5	670296	2.57797955947	0.721895637006
chr5	670590	2.57797955947	0.722653562996
chr5	670629	2.39013842351	0.722754104199
chr5	670646	1.71954216715	0.722794736552
chr5	670721	1.71954216715	0.722923702215
chr5	676909	1.71954216716	0.733564229145
chr5	676931	1.22995091581	0.733602059073
chr5	676950	1.1458735281	0.73362542814
chr5	676979	1.04172641363	0.733658658473
chr5	677065	1.04172641363	0.733748246944
chr5	679942	1.04172641363	0.736745293836
chr5	679944	0.698216041553	0.736747377289
chr5	679955	0.645061232649	0.736755057666
chr5	680227	0.64506123265	0.736930514321
chr5	682740	0.648333464676	0.738551553199
chr5	682745	0.649764442087	0.738554794866
chr5	682792	0.652021516116	0.738585333795
chr5	682810	0.656378727084	0.738597070182
chr5	682861	0.672025364815	0.738630545497
chr5	682871	0.700596706081	0.738637265751
chr5	683016	0.728019019866	0.738738852273
chr5	683066	0.940624726335	0.738775253224
chr5	683067	0.957122930982	0.738776193849
chr5	685279	2.09360648488	0.740893349772
chr5	685322	5.2459886953	0.740983374851
chr5	688163	5.24598869531	0.755887228734
chr5	688379	5.18925966058	0.757020362292
chr5	688381	5.0576787135	0.757030740812
chr5	688726	5.05767871351	0.758775639968
chr5	688784	3.10303298764	0.759068985333
chr5	691596	3.06844911428	0.767794714095
chr5	691646	3.01839901035	0.76794813655
chr5	691737	3.01839901036	0.76822281086
chr5	692887	3.01839901036	0.771693969722
chr5	692906	1.21106691123	0.771751319303
chr5	692914	1.01118471564	0.771761007839
chr5	693054	0.946549507161	0.771902573699
chr5	693055	0.8924838556	0.771903520248
chr5	693109	0.892483855601	0.771951714377
chr5	694089	0.892483855602	0.772826348555
chr5	694265	0.547489410365	0.772983425714
chr5	694297	0.547489410366	0.773000945375
chr5	699886	0.615550479177	0.776060863689
chr5	699887	0.617550696622	0.77606147924
chr5	700550	0.749776725956	0.776470915352
chr5	700562	0.915760018804	0.776479912672
chr5	700615	1.141462043	0.776528447953
chr5	703317	1.15124857173	0.779612678394
chr5	703388	1.54667349901	0.779694417042
chr5	705791	2.3881436026	0.78341107346
chr5	705822	2.53791365468	0.783485105912
chr5	705880	3.6055817759	0.783632304904
chr5	706158	3.6611355529	0.784634656638
chr5	706162	3.86378277237	0.78464930118
chr5	706165	4.5223576393	0.784660892528
chr5	706441	7.75751310561	0.785909063237
chr5	706546	11.2599129452	0.786723602113
chr5	706566	16.1246743161	0.786948800372
chr5	706738	16.1246743161	0.789722244354
chr5	706752	6.84232288311	0.789947989794
chr5	706790	4.31728098102	0.790207998064
chr5	706794	4.31728098102	0.790225267188
chr5	707381	4.31728098103	0.792759511124
chr5	707389	2.91211743966	0.792794049372
chr5	707473	2.91211743967	0.793038667236
chr5	707700	2.91211743967	0.793699717895
chr5	707717	1.72096896029	0.793749223892
chr5	707832	0.817365018157	0.793947135322
chr5	707896	0.816686566759	0.793999446683
chr5	707921	0.816686566761	0.794019863848
chr5	709889	1.31263548389	0.795627103011
chr5	713608	1.31881695992	0.800508794375
chr5	715302	1.31881695992	0.802742870306
chr5	715481	0.397664476347	0.802978938541
chr5	715669	0.397664476348	0.803053699463
chr5	720759	0.499255681502	0.805077811648
chr5	720760	0.548844062163	0.805078310903
chr5	723984	0.837482797633	0.80684778416
chr5	724034	1.0365701437	0.8068896583
chr5	732857	1.2481761511	0.816035316677
chr5	733021	5.28926291212	0.816240017566
chr5	733135	5.35611859976	0.816842993538
chr5	733215	5.38088819545	0.817271483026
chr5	733216	7.45501924516	0.817276863914
chr5	733610	9.6635501918	0.820214141497
chr5	734464	9.66355019182	0.828466813361
chr5	734552	1.91465206173	0.829317205778
chr5	736340	1.1142989553	0.832740603664
chr5	736453	1.1142989553	0.832866519446
chr5	744550	1.13887910427	0.841888998087
chr5	744747	1.18279341352	0.842113357271
chr5	746080	1.191066961	0.843690020891
chr5	746191	1.21571993284	0.843822229323
chr5	746264	1.21754118451	0.843910976878
chr5	746288	1.43395464806	0.843940197867
chr5	746319	1.45377409717	0.843984650461
chr5	747984	1.45419767054	0.846405184333
chr5	748091	1.88459426394	0.846560783484
chr5	748478	3.07268651209	0.847290121464
chr5	748637	5.45196239788	0.847778678619
chr5	748957	5.45196239789	0.849523306586
chr5	749021	4.58077278594	0.84987223218
chr5	749022	4.46105775534	0.849876812953
chr5	749120	4.46105775534	0.850313996613
chr5	750310	6.54575732798	0.855622655342
chr5	750777	7.35153043387	0.858679524014
chr5	750792	7.76628606039	0.85878979697
chr5	750962	9.4742224973	0.8601100656
chr5	750966	10.7068735238	0.86014796249
chr5	751236	10.7068735238	0.863038818342
chr5	751296	9.63411891863	0.863681230753
chr5	751473	9.63411891864	0.865386469802
chr5	751545	9.63411891866	0.866080126364
chr5	751610	7.47776699984	0.866706344094
chr5	751611	4.97941664723	0.866713821861
chr5	751703	4.79569643463	0.867171928192
chr5	751737	4.70804945758	0.867334981871
chr5	751738	4.50695914875	0.867339689921
chr5	751745	4.50647468649	0.867371238635
chr5	751770	4.5064746865	0.867483900502
chr5	751907	4.50647468651	0.868101287534
chr5	751990	4.13924121905	0.868475324933
chr5	752071	4.13924121906	0.868810603472
chr5	753109	4.13924121907	0.873107135857
chr5	753155	3.45603676893	0.873297540953
chr5	753225	2.13721050907	0.873539463527
chr5	753298	2.13721050907	0.873695479894
chr5	754385	2.13721050907	0.876018627717
chr5	754388	1.85478431339	0.876025039349
chr5	754600	1.8547843134	0.876418253623
chr5	762558	1.8547843134	0.891178627189
chr5	762643	1.62443570721	0.891336283856
chr5	762779	1.62443570722	0.891557207112
chr5	762837	1.61924234899	0.891651424383
chr5	762991	1.15502432469	0.891900787705
chr5	763135	1.15502432469	0.892067111208
chr5	767172	1.24004396736	0.896729944406
chr5	767253	2.0723520126	0.896830387968
chr5	767294	2.07585861459	0.8969153544
chr5	770037	2.07585861459	0.90260943458
chr5	770067	2.02647001822	0.902671710339
chr5	770087	1.96051107771	0.902712239739
chr5	770108	1.25772197029	0.902753410472
chr5	770141	1.24540750297	0.902794915297
chr5	770193	1.22234616887	0.902859676487
chr5	770499	1.22234616887	0.903233714414
chr5	776105	2.20824286712	0.910086187037
chr5	776107	2.20914948898	0.910090603523
chr5	776111	2.69628642694	0.910099440121
chr5	776193	3.04023087296	0.910320535608
chr5	776302	3.60353378381	0.910651920773
chr5	776450	3.69936561471	0.911185243773
chr5	776525	3.73288995036	0.911462696194
chr5	776531	3.73503564773	0.911485093534
chr5	776540	3.81006484144	0.911518708855
chr5	776544	3.86267663839	0.911533949114
chr5	779192	3.8626766384	0.921762316852
chr5	779286	3.24279507746	0.922125408456
chr5	779318	2.58459477144	0.922229177899
