Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr6	248941	4.49049180413	0.481397122086
chr6	250261	4.49049180413	0.487324571267
chr6	250618	0.483155279982	0.488927676842
chr6	251016	0.483155279982	0.489119972643
chr6	254854	1.67553042741	0.490974322608
chr6	255731	2.91013271619	0.492443762792
chr6	258879	2.91013271619	0.501604860583
chr6	258932	2.66092886613	0.501759097617
chr6	258943	0.71468066672	0.501788367834
chr6	259010	0.71468066672	0.501836251439
chr6	267501	0.714680666721	0.50790460498
chr6	267574	0.65515545525	0.507956776669
chr6	267615	0.65515545525	0.507983638043
chr6	276220	0.718470525824	0.513621250735
chr6	281157	1.10833079878	0.517168339721
chr6	281215	1.80810113125	0.517232622907
chr6	291290	3.61920897993	0.535449241805
chr6	292341	3.83827402601	0.539253030443
chr6	296442	3.83827402601	0.554993792223
chr6	296513	3.54033497076	0.555266309679
chr6	296866	3.07533439767	0.556516047924
chr6	296995	2.34099491732	0.556912766061
chr6	297596	2.34099491732	0.558319704006
chr6	298363	2.34099491732	0.560115247108
chr6	298411	1.45179540243	0.560227614864
chr6	298573	1.45179540243	0.560462805719
chr6	299345	1.45179540244	0.56158359177
chr6	299434	1.01569728885	0.561712801561
chr6	299454	1.01569728885	0.561733115506
chr6	305563	1.01569728885	0.567938010244
chr6	305807	0.9940255907	0.568185840383
chr6	305815	0.838014256892	0.568193792587
chr6	305970	0.838014256893	0.568323684797
chr6	323673	0.838014256893	0.583159051187
chr6	323811	0.541701481877	0.583274697154
chr6	324283	0.541701481877	0.583530380254
chr6	324421	0.538890238033	0.583605135058
chr6	324466	0.52581422167	0.583629385119
chr6	324864	0.52581422167	0.583838659179
chr6	346356	0.564422546093	0.595139458431
chr6	346359	0.697616531318	0.595141151699
chr6	359622	1.04528520294	0.604393639754
chr6	377976	1.04528520294	0.623578804369
chr6	378097	2.02916733508	0.623705283878
chr6	378457	2.03231809468	0.624435784119
chr6	378559	2.21307114327	0.624643080564
chr6	378604	2.86514618738	0.624742668766
chr6	378695	3.34544604263	0.625003397069
chr6	378702	3.46021307417	0.625026815191
chr6	378773	3.46021307417	0.625272490319
chr6	382572	2.1677364614	0.638417839788
chr6	386635	2.03913123865	0.647225353031
chr6	394642	2.03913123865	0.663552676859
chr6	394710	2.27095311312	0.663691337783
chr6	395375	2.44164831615	0.665201521603
chr6	395384	2.56451117988	0.665223496438
chr6	395633	2.56451117988	0.665862059722
chr6	397484	1.76552623118	0.670608969916
chr6	406433	1.76552623118	0.686408664159
chr6	406624	1.45170300123	0.686745879669
chr6	406634	1.35121927597	0.686760396699
chr6	406713	1.35121927597	0.686867143022
chr6	408184	1.35121927597	0.688854786577
chr6	408245	1.32236128964	0.688937210952
chr6	408372	1.31809581329	0.689105150836
chr6	408384	1.01227319479	0.689120967986
chr6	408408	1.01227319479	0.689145262543
chr6	413535	1.01227319479	0.694335187212
chr6	413665	0.631570476275	0.694466782728
chr6	413679	0.631570476275	0.694475624714
chr6	418854	0.650530389745	0.697744001929
chr6	418940	0.758969617773	0.697799947543
chr6	422806	2.88919300579	0.700734124085
chr6	423272	4.81988536635	0.702080488026
chr6	424735	5.18820170437	0.709131980317
chr6	426551	5.18820170437	0.718553754612
chr6	426638	4.852481598	0.71900512816
chr6	426655	4.852481598	0.719087620347
chr6	426680	4.852481598	0.719208932387
chr6	426757	0.794036875068	0.71958257347
chr6	426769	0.790548991014	0.719592101913
chr6	427003	0.431079121941	0.719777090376
chr6	427151	0.429368493961	0.719840890087
chr6	427164	0.429368493961	0.719846471877
chr6	433966	0.556453739742	0.722767036373
chr6	433993	0.605205505479	0.722782060624
chr6	436603	0.605205505479	0.724361646993
chr6	436607	0.568710522544	0.724364067815
chr6	436787	0.568710522544	0.724466435709
chr6	441629	0.769714256986	0.727220132059
chr6	443889	1.05418519883	0.72895968628
chr6	448358	1.05418519883	0.733670839934
chr6	448424	0.45495878877	0.733740416157
chr6	448452	0.45495878877	0.733753155003
chr6	450666	0.614357777376	0.734760433761
chr6	450865	1.13597779401	0.734882690959
chr6	450866	2.23398759861	0.734883826937
chr6	450945	2.48985108705	0.735060311957
chr6	451372	2.48985108705	0.736123478371
chr6	451442	1.03257268984	0.736297767947
chr6	451831	1.03110246879	0.736699438724
chr6	451892	1.02684688846	0.736762335974
chr6	451894	1.02408214098	0.736764389668
chr6	451908	1.02408214098	0.736778726818
chr6	451924	0.998040066135	0.736795112132
chr6	452137	0.573206488208	0.737007694666
chr6	452153	0.573206488208	0.73701686597
chr6	457357	0.742786460662	0.739999832535
chr6	457417	0.749071160536	0.740044399722
chr6	460359	1.03934430704	0.742248167077
chr6	460369	2.3662226277	0.74225856052
chr6	465795	3.0563934023	0.755097684498
chr6	465810	11.3766321866	0.755143530399
chr6	465911	11.9429392966	0.75629257025
chr6	467580	11.9429392966	0.776225335936
chr6	467581	9.38170066796	0.776237278875
chr6	467736	9.38170066796	0.777691442478
chr6	469444	9.90206610233	0.793715387219
chr6	469596	12.4707983649	0.795220501267
chr6	470796	18.6665158477	0.810185459305
chr6	471618	18.6665158477	0.825529335331
chr6	471639	5.26327082135	0.825921332164
chr6	471718	5.26327082135	0.826337130559
chr6	471738	5.26327082135	0.826442395976
chr6	472023	1.08672097141	0.82794242816
chr6	472353	1.08672097141	0.82830104608
chr6	472752	1.08672097141	0.828734647748
chr6	472806	0.985606518639	0.82879333068
chr6	472868	0.985606518639	0.828854438284
chr6	482118	19.2628371564	0.837971298582
chr6	484145	19.2628371564	0.877017069498
chr6	484417	8.27598275949	0.882256561204
chr6	484452	8.27598275949	0.882546220601
chr6	484573	6.33189669989	0.883547614515
chr6	484846	3.10010453441	0.885276222314
chr6	484918	2.39810483749	0.88549942984
chr6	484927	1.26631935423	0.885521012784
chr6	485077	1.26631935423	0.885710960687
chr6	493975	1.26892973441	0.896978670301
chr6	494566	3.29453863561	0.897728607774
chr6	494575	12.9360815238	0.897758258622
chr6	496803	12.9360815238	0.926579848257
chr6	496895	6.93645120324	0.927769967757
chr6	497317	6.93645120324	0.930697150165
chr6	500955	8.88914518358	0.955931959642
chr6	505839	8.88914518358	0.999346544719
chr6	505998	1.77582230107	1.0007599188
chr6	506230	0.934372681884	1.00117190958
chr6	506300	0.934372681884	1.00123731566
chr6	507250	0.934372681884	1.00212496971
chr6	507359	0.694756162778	1.00222681633
chr6	507361	0.650678953247	1.00222820585
chr6	507573	0.650678953247	1.00236614979
chr6	508204	0.363858818634	1.0027767282
chr6	508233	0.363466019653	1.00278728011
chr6	508654	0.306454599755	1.0029402993
chr6	508693	0.306454599755	1.00295225103
chr6	521974	0.25515276584	1.00702227457
chr6	531111	0.25515276584	1.00935360539
chr6	531482	0.209700323214	1.00944826707
chr6	531754	0.209700323214	1.00950530556
chr6	533865	0.152080904596	1.00994798294
chr6	544444	0.499886972175	1.01155684683
chr6	544623	0.593376702068	1.0116463266
chr6	544747	0.594002181476	1.01171990531
chr6	544831	0.704407717681	1.01176980149
chr6	545122	0.812609168452	1.01197478414
chr6	545200	2.0571261361	1.01203816765
chr6	549363	2.0571261361	1.02060198376
chr6	549381	1.70596731463	1.02063901203
chr6	549389	0.283997917643	1.02065265977
chr6	549737	0.283997917643	1.02075149104
chr6	563209	1.03612314424	1.02457751099
chr6	563409	1.06085424528	1.02478473562
chr6	565224	1.06149833193	1.02671018607
chr6	565485	10.9341685416	1.02698723714
chr6	567653	10.9341685416	1.05069251454
chr6	567848	5.17228084672	1.0528246774
chr6	567865	5.17228084672	1.05291260618
chr6	568042	5.17228084672	1.05382809989
chr6	568176	1.53060560628	1.05452118552
chr6	568220	1.53060560628	1.05458853217
chr6	570424	1.53060560628	1.05796198692
chr6	570555	0.472251605167	1.05816249626
chr6	570770	0.472251605167	1.05826403035
chr6	576901	3.35903239016	1.06115940494
chr6	580010	3.35903239016	1.07160263664
chr6	580090	1.2799796605	1.07187135924
chr6	580143	1.2799796605	1.07193919816
chr6	586692	1.87379850959	1.08032178495
chr6	588980	1.87379850959	1.08460903594
chr6	588997	0.468516571159	1.08464089052
chr6	589019	0.336282139303	1.08465119788
chr6	589225	0.336282139303	1.084720472
chr6	589326	0.336282139303	1.0847544365
chr6	589334	0.235419288939	1.08475712676
chr6	589434	0.235419288939	1.08478066869
chr6	596591	0.235419288939	1.08646556454
chr6	596658	0.143731709302	1.08648133763
chr6	596848	0.143731709302	1.08650864665
chr6	598244	0.143731709302	1.08670929612
chr6	598266	0.0546103481312	1.08671245822
chr6	598326	0.0546103481312	1.08671573484
chr6	609503	0.102380745347	1.0873261147
chr6	611968	0.169078369194	1.08757848324
chr6	612014	0.205596895952	1.08758626084
chr6	612388	0.238331265099	1.08766315408
chr6	614352	0.261128456423	1.08813123669
chr6	623283	0.324070100195	1.09046337493
chr6	623669	0.425281166282	1.09058846599
chr6	623711	0.746155116032	1.0906063278
chr6	623802	1.03605570621	1.09067422791
chr6	630349	1.39674134806	1.09745728462
chr6	632716	0.7579970965	1.10076337139
chr6	632719	0.382685204789	1.10076564538
chr6	633359	0.321696442151	1.10101056392
chr6	633381	0.195089708772	1.10101764124
chr6	636178	0.146356315526	1.10156330715
chr6	636179	0.0370170088503	1.10156345351
chr6	642394	0.0370170088503	1.10179351422
chr6	642560	0.056167306544	1.10179965904
chr6	642586	0.056167306544	1.10180111939
chr6	642602	0.056167306544	1.10180201807
chr6	642666	0.0665375698836	1.10180561278
chr6	642716	0.130786474086	1.10180893966
chr6	642835	0.170913563213	1.10182450325
chr6	642914	0.170913563213	1.10183800542
chr6	642937	0.17600536285	1.10184193643
chr6	642993	0.17600536285	1.10185179273
chr6	646417	0.17600536285	1.10245443509
chr6	646471	1.8310505771	1.10246393938
chr6	646486	9.64304816529	1.10249140514
chr6	646637	9.64304816529	1.10394750541
chr6	648099	3.45679412429	1.11804564183
chr6	648871	1.05060309932	1.12071428689
chr6	648897	0.974404120028	1.12074160258
chr6	648917	0.940956699824	1.12076109066
chr6	648959	0.500106575629	1.12080061084
chr6	660962	0.500106575629	1.12680339007
chr6	661063	0.370584005394	1.12685390083
chr6	661324	0.329787419896	1.12695062326
chr6	661667	0.329787419896	1.12706374034
chr6	674864	0.329787419895	1.13141594492
chr6	675004	0.970108406199	1.13146211516
chr6	675013	2.94203804179	1.13147084614
chr6	675186	2.94203804179	1.13197981872
chr6	677119	2.37788626247	1.13766677825
chr6	678455	1.85817316465	1.1408436343
chr6	678495	1.7606235313	1.14091796122
chr6	678552	1.73612994348	1.14101831677
chr6	678618	1.00946339856	1.14113290134
chr6	678993	0.863334275471	1.14151145012
chr6	679015	0.637216750869	1.14153044347
chr6	679101	0.451298385263	1.14158524411
chr6	679143	0.409451078986	1.14160419864
chr6	679165	0.201974390521	1.14161320657
chr6	683932	0.0694349991374	1.14257601849
chr6	684033	0.0624965743717	1.14258303142
chr6	690070	0.0624965743717	1.14296032324
chr6	690130	0.0987637391539	1.14296407304
chr6	690139	0.0987637391538	1.14296496191
chr6	690229	0.0987637391538	1.14297385065
chr6	690285	0.377431781906	1.14297938142
chr6	690422	0.479245555704	1.14303108957
chr6	690432	0.479245555704	1.14303588203
chr6	690436	0.491119906759	1.14303779901
chr6	690559	0.491119906759	1.14309820676
chr6	691223	0.491119906759	1.14342431037
chr6	691478	0.957339839652	1.14354954595
chr6	691812	1.99559671775	1.14386929746
chr6	692213	1.99559671775	1.14466953174
chr6	695157	1.99559671775	1.15054456848
chr6	695410	2.53796559887	1.15104945445
chr6	695491	2.56277576152	1.15125502966
chr6	695572	2.61998342967	1.1514626145
chr6	695592	3.43443241551	1.15151501417
chr6	696057	4.28538855097	1.15311202524
chr6	696223	4.28538855097	1.15382339974
chr6	696996	1.18036263021	1.15713600509
chr6	697013	0.816680758569	1.15715607125
chr6	697099	0.726630921737	1.1572263058
chr6	697136	0.40201537944	1.15725319114
chr6	697173	0.248831993779	1.15726806571
chr6	697366	0.195422098824	1.15731609029
chr6	710260	0.839191712377	1.15983586283
chr6	710297	2.74815911188	1.15986691292
chr6	710397	3.97359884322	1.16014172883
chr6	710557	5.11747033281	1.16077750465
chr6	712197	5.11747033281	1.16917015599
chr6	712328	2.02811697287	1.16984054461
chr6	712350	1.59444592244	1.16988516318
chr6	712385	1.55229609843	1.16994096879
chr6	712396	1.39556408825	1.16995804405
chr6	712406	0.351329636478	1.16997199969
chr6	712542	0.351329636478	1.17001978052
chr6	712549	0.258218688043	1.17002223982
chr6	712758	0.258218688043	1.17007620753
chr6	712924	0.258218688043	1.17011907183
chr6	712954	0.222814112745	1.17012681839
chr6	713060	0.222814112745	1.17015043669
chr6	713080	0.217534474751	1.17015489297
chr6	713167	0.217534474751	1.17017381847
chr6	724163	0.226234379999	1.17256582755
chr6	724387	0.227614936466	1.17261650406
chr6	724501	0.229423618789	1.17264245216
chr6	724956	0.237995714237	1.17274683991
chr6	725038	0.27099664178	1.17276635555
chr6	725039	0.273514617389	1.17276662655
chr6	725267	1.09241482519	1.17282898788
chr6	725279	1.25377106087	1.17284209686
chr6	725926	4.31579274395	1.17365328674
chr6	725941	6.28483700956	1.17371802363
chr6	728121	6.28483700957	1.18741896831
chr6	728409	2.3827633628	1.18922900137
chr6	728417	2.3827633628	1.18924806348
chr6	728468	2.3827633628	1.18936958441
chr6	728694	1.2463400084	1.18990808893
chr6	728710	0.723528511615	1.18992803037
chr6	728852	0.706390179371	1.19003077142
chr6	728996	0.327347868367	1.1901324916
chr6	729036	0.327347868367	1.19014558552
chr6	735474	1.04260267728	1.19225305109
chr6	735548	1.95788092235	1.19233020369
chr6	735615	2.07576043376	1.19246138171
chr6	735658	7.2540028184	1.19255063941
chr6	736083	10.2987046458	1.19563359061
chr6	736149	10.8559592371	1.19631330512
chr6	736259	10.9697588307	1.19750746063
chr6	736513	10.9697588308	1.20029377937
chr6	736561	5.44192583303	1.2008203278
chr6	736618	5.44192583304	1.20113051757
chr6	737052	5.44192583304	1.20349231338
chr6	737157	4.36601462367	1.20406371559
chr6	737217	3.30666526635	1.20432567647
chr6	737221	2.7895827808	1.20433890313
chr6	737491	2.75456261504	1.20509209048
chr6	737568	2.2008676807	1.20530419181
chr6	737930	1.59831673998	1.20610090591
chr6	737988	1.59831673998	1.20619360828
chr6	738200	1.59831673999	1.20653245143
chr6	739079	1.24068762917	1.20793737184
chr6	739461	0.91288416881	1.20841131451
chr6	739768	0.912884168811	1.20869156995
chr6	740782	0.912884168811	1.2096172345
chr6	740895	0.693240498009	1.20972039041
chr6	740896	0.67762450549	1.20972108365
chr6	740914	0.386508849619	1.20973328089
chr6	740990	0.386508849619	1.20976265557
chr6	743343	0.38650884962	1.21067211089
chr6	743487	0.356843598839	1.21072776816
chr6	743498	0.3331804885	1.21073169344
chr6	743559	0.3331804885	1.21075201745
chr6	753964	0.333191991101	1.21421876044
chr6	754080	0.333357935828	1.21425741071
chr6	754298	0.347335560569	1.21433008274
chr6	756784	0.487517521412	1.21519355894
chr6	756883	0.712422569555	1.21524182318
chr6	756915	0.78614116607	1.2152646207
chr6	757164	0.833744393063	1.21546036985
chr6	757259	0.833970954845	1.21553957557
chr6	757504	1.07335336762	1.21574389845
chr6	757518	1.14320625127	1.2157589254
chr6	757555	1.75771038549	1.21580122403
chr6	760174	4.19643040169	1.22040466753
chr6	760387	4.6658003394	1.2212985072
chr6	760409	5.31467008268	1.22140115481
chr6	760414	8.94502014513	1.22142772816
chr6	762540	8.94502014513	1.24044484099
chr6	763042	0.876267838797	1.2449352411
chr6	763149	0.876267838797	1.24502900176
chr6	763590	0.876267838797	1.24541543588
chr6	763844	0.876265705434	1.24563800791
chr6	763869	0.876265442748	1.24565991455
chr6	763889	0.806179822408	1.24567743986
chr6	763894	0.742166649095	1.24568147076
chr6	764031	0.742166649095	1.24578314759
chr6	764063	0.742166649096	1.24580689692
chr6	764103	0.725723032103	1.24583658359
chr6	764107	0.725723032104	1.24583948648
chr6	764110	0.66272888913	1.24584166365
chr6	764180	0.66272888913	1.24588805467
chr6	770913	1.04206016979	1.25035020828
chr6	773307	1.08508258792	1.25284490033
chr6	776119	1.08508258792	1.25589615257
chr6	776261	0.727551882759	1.25605023429
chr6	776429	0.72755188276	1.25617246301
chr6	776480	0.714167595818	1.25620956816
chr6	776675	0.714167595818	1.25634883084
chr6	780777	0.714167595819	1.25927834632
chr6	780804	0.55019704664	1.25929762884
chr6	780836	0.55019704664	1.25931523515
chr6	785948	0.811993710012	1.26212784245
chr6	786074	3.245002387	1.26223015366
chr6	786088	4.82172426372	1.26227558369
chr6	786494	6.19433422016	1.26423320374
chr6	786714	6.19433422017	1.26559595727
chr6	786807	6.18595881875	1.26617203035
chr6	786813	6.11687671812	1.26620914611
chr6	786981	5.8329937515	1.26723678139
chr6	787109	5.8329937515	1.26798340459
chr6	787159	5.8329937515	1.26827505428
chr6	787250	3.86614166669	1.26880585671
chr6	787254	3.86614166669	1.26882132128
chr6	787346	1.61701586641	1.26917700631
chr6	787586	0.574105644264	1.26956509012
chr6	787702	0.574105644264	1.26963168638
chr6	792636	1.85530571023	1.27246432362
chr6	792667	2.15993907124	1.2725218381
chr6	793961	2.15993907124	1.27531679926
chr6	794188	0.563057176692	1.27580710543
chr6	794232	0.563057176692	1.27583187994
chr6	797474	0.648326477128	1.27765731131
chr6	797683	0.683356375445	1.27779281155
chr6	797697	0.683414807619	1.27780237853
chr6	801638	0.73530431175	1.28049571629
chr6	801753	0.969825031382	1.28058027629
chr6	801784	2.29720362228	1.28061034086
chr6	802985	2.29720362228	1.28336928241
chr6	803041	1.28712535981	1.28349792582
chr6	803042	1.28070174988	1.28349921294
chr6	803046	1.06450726033	1.28350433575
chr6	803399	1.06450726033	1.28388010681
chr6	803920	1.06450726033	1.28443471509
chr6	804048	0.217249016368	1.28457097202
chr6	804126	0.217249016368	1.28458791745
chr6	822490	0.232435578947	1.28857747838
chr6	822703	0.299854657233	1.28862698716
chr6	822881	0.66803973066	1.28868036129
chr6	823679	0.747440969169	1.289213457
chr6	823827	0.954162527807	1.28932407826
chr6	823856	2.68720310405	1.28935174897
chr6	826244	10.1685870095	1.29576878998
chr6	826311	12.8832257369	1.29645008531
chr6	826328	38.52720861	1.29666910015
chr6	826461	38.8910008582	1.3017932189
chr6	827798	38.8910008582	1.35379048704
chr6	827977	1.09256634977	1.3607519762
chr6	828200	0.161079708963	1.36099561849
chr6	828402	0.161079708964	1.3610281566
chr6	832014	1.67657191996	1.3616099765
chr6	832361	1.76909530833	1.36219174696
chr6	832370	1.77733367302	1.36220766882
chr6	837991	3.01327209181	1.37219806139
chr6	838162	3.91922427035	1.37271333092
chr6	838526	9.75418352676	1.37413992856
chr6	841288	9.75418352677	1.40108098346
chr6	841349	0.253818913206	1.40167598865
chr6	841598	0.253818913206	1.40173918956
chr6	843659	0.253818913206	1.40226231034
chr6	844121	0.253103208428	1.40237957468
chr6	844163	0.253103208428	1.40239020501
chr6	845236	0.253103208428	1.40266178476
chr6	845963	0.253090813363	1.40284579079
chr6	846046	0.253090813363	1.40286679733
chr6	856455	0.776532266275	1.4055012196
chr6	856462	0.880327151172	1.40550665533
chr6	856463	3.6039712128	1.40550753566
chr6	856753	3.6039712128	1.40655268731
chr6	856765	0.488837250426	1.40659593496
chr6	857146	0.400322112389	1.40678218196
chr6	857168	0.400322112389	1.40679098904
chr6	859828	0.452978792279	1.40785584586
chr6	863675	0.455185316938	1.40959845527
chr6	865741	0.543246234294	1.41053886814
chr6	867487	0.891930844315	1.41148737606
chr6	868659	0.891930844315	1.41253271901
chr6	868768	0.221314841503	1.41262993948
chr6	868987	0.17375406403	1.41267840743
chr6	869186	0.17375406403	1.41271298448
chr6	869518	0.17375406403	1.41277067083
chr6	869524	0.171490203757	1.41277171336
chr6	869556	0.171490203757	1.41277720105
chr6	876410	0.367547263622	1.4139525949
chr6	884834	0.406322538978	1.41704881305
chr6	885548	0.40655565419	1.41733892734
chr6	885789	1.07083268576	1.41743690726
chr6	885796	1.22478317171	1.41744440308
chr6	885855	1.22781065596	1.41751666529
chr6	885934	1.24474894215	1.41761366233
chr6	885936	1.28556859951	1.41761615183
chr6	885988	4.19039282127	1.4176830014
chr6	889586	4.94890927874	1.43276003477
chr6	889616	5.13200065551	1.43290850205
chr6	889644	12.6550983694	1.43305219807
chr6	889707	28.3720255865	1.43384946926
chr6	890510	28.3720255865	1.45663220581
chr6	890660	10.9496902009	1.46088800965
chr6	890685	10.9496902009	1.4611617519
chr6	891147	10.9496902009	1.46622050878
chr6	891190	3.06863987359	1.46669134545
chr6	891209	2.79803494304	1.46674964961
chr6	891265	2.79803494304	1.46690633957
chr6	891502	2.79803494304	1.46756947385
chr6	891531	1.45269753313	1.46765061686
chr6	891555	1.45146063708	1.4676854816
chr6	891568	1.17757391642	1.46770435059
chr6	891742	1.17757391642	1.46790924845
chr6	897092	2.7315059273	1.47420926891
chr6	897246	2.92996518215	1.47462992082
chr6	897294	3.46844864075	1.47477055915
chr6	899327	3.46844864075	1.48182191523
chr6	899473	3.23494795544	1.48232830874
chr6	899475	3.23494795544	1.48233477863
chr6	899651	3.20546486654	1.48290412947
chr6	899683	2.10765012065	1.48300670435
chr6	900024	1.56379284913	1.48372541304
chr6	900132	1.56379284913	1.48389430267
chr6	900222	1.56379284913	1.48403504402
chr6	900366	1.0888591431	1.48426023019
chr6	900473	1.0888591431	1.48437673812
chr6	909751	1.09056219811	1.49447917325
chr6	909828	1.54673326564	1.49456314654
chr6	909845	3.1439880364	1.49458944101
chr6	910625	11.8886664616	1.49704175167
chr6	910703	26.3819418617	1.49796906766
chr6	911005	26.3819418617	1.5059364141
chr6	911012	1.67227297439	1.50612108769
chr6	911038	1.67227297439	1.50616456679
chr6	911619	1.67227297439	1.50713615739
chr6	911721	1.46937268065	1.50730672923
chr6	911739	1.46937268065	1.50733317794
chr6	911775	0.370979259651	1.50738607536
chr6	911801	0.370979259651	1.50739572082
chr6	911805	0.252843523924	1.50739720474
chr6	912069	0.252843523924	1.50746395543
chr6	914177	0.387571785877	1.50799694957
chr6	914267	0.501561785607	1.50803183103
chr6	914275	0.590647068472	1.50803584353
chr6	915402	0.590647068472	1.50870150278
chr6	915433	0.258980921155	1.50871981283
chr6	915541	0.125869597564	1.50874778277
chr6	915692	0.125869597565	1.50876678908
chr6	921617	0.125880571702	1.50951256645
chr6	921649	0.12656046704	1.50951659463
chr6	921650	0.169545152813	1.50951672119
chr6	921894	0.172954447001	1.5095580902
chr6	922057	0.254788438564	1.50958628178
chr6	922406	0.461170081718	1.50967520294
chr6	922407	0.478504890034	1.50967566411
chr6	922412	0.499358766917	1.50967805664
chr6	924106	0.873234816746	1.51052397039
chr6	924127	1.10718762903	1.51054230832
chr6	930059	1.10718762903	1.51711014534
chr6	930509	0.8114728777	1.51760837977
chr6	930513	0.8114728777	1.51761162566
chr6	930538	0.70751216463	1.51763191248
chr6	930937	0.70751216463	1.51791420984
chr6	937015	0.783289848343	1.52221446877
chr6	937021	1.07238251381	1.52221916851
chr6	942157	1.07238251381	1.5277269251
chr6	942369	0.686415911643	1.5279542702
chr6	942377	0.601915552542	1.52795976152
chr6	942497	0.601915552543	1.52803199139
chr6	942500	0.552252316079	1.52803379714
chr6	942510	0.249879020849	1.52803931966
chr6	942692	0.249879020849	1.52808479764
chr6	954230	0.258446029175	1.53096790178
chr6	954374	0.508679144051	1.53100511801
chr6	955257	0.67445002471	1.5314542817
chr6	955744	1.01120011043	1.53178273886
chr6	963628	1.01120011043	1.53975504053
chr6	963641	0.990784131187	1.53976818613
chr6	963657	0.990784131188	1.53978403868
chr6	966819	1.4139366939	1.5429168981
chr6	966820	1.53039116322	1.54291831204
chr6	966911	1.64606749033	1.54305757763
chr6	966925	1.69332884713	1.54308062258
chr6	966973	2.42736062428	1.54316190236
chr6	967011	2.51968449357	1.54325414207
chr6	967063	3.63509408901	1.54338516566
chr6	967229	5.51021874364	1.54398859128
chr6	967285	5.56728019228	1.54429716353
chr6	967317	5.63693151013	1.54447531649
chr6	970649	5.63693151013	1.56325757229
chr6	970769	2.31186283767	1.56393400407
chr6	970776	1.69096833649	1.56395018711
chr6	970792	1.36449951327	1.5639772426
chr6	971000	1.36449951327	1.5642610585
chr6	971637	1.36449951327	1.56513024469
chr6	971684	0.674269090398	1.56519437617
chr6	971700	0.649185870256	1.56520516447
chr6	971725	0.618816217828	1.56522139412
chr6	971761	0.498172331632	1.5652436715
chr6	971828	0.461961487262	1.56527704905
chr6	971916	0.461961487262	1.56531770166
chr6	982205	0.590951838299	1.5700708234
chr6	982218	1.00312516493	1.57007850578
chr6	986206	1.00312516493	1.57407896893
chr6	986651	0.663065662815	1.57452535963
chr6	987020	0.494910216979	1.57477003086
chr6	987071	0.396373892772	1.57479527128
chr6	987178	0.376876598514	1.57483768329
chr6	987266	0.376876598514	1.57487084843
chr6	1002358	0.399451121427	1.58055867005
chr6	1002383	0.433173948047	1.58056865633
chr6	1002419	0.439064712352	1.58058425059
chr6	1002486	0.752816210027	1.58061366793
chr6	1002491	2.67683534922	1.58061743201
chr6	1003276	3.36782652981	1.58271874776
chr6	1004267	3.36782652981	1.58605626385
chr6	1004461	0.308223468224	1.5867096222
chr6	1004499	0.308223468224	1.58672133469
chr6	1005305	0.308223468224	1.58696976281
chr6	1005327	0.241682807086	1.58697654372
chr6	1005335	0.23147378483	1.58697847718
chr6	1005340	0.230489127727	1.58697963455
chr6	1005366	0.230489127727	1.58698562727
