Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr2	179779	0.591895743419	0.109720369154
chr2	179842	0.264506418352	0.109757658586
chr2	189799	0.264506418352	0.112391348994
chr2	189817	0.546287936345	0.112396110109
chr2	189971	0.546287936345	0.112480238451
chr2	191293	0.546287936345	0.113202431103
chr2	191317	1.28085146926	0.113215542014
chr2	191334	1.28085146926	0.113237316489
chr2	191743	1.28085146926	0.113761184739
chr2	191847	1.71208089902	0.113894393292
chr2	191930	1.71208089902	0.114036496007
chr2	194828	1.24513905039	0.118998106452
chr2	198589	0.668485475192	0.123681074421
chr2	198590	0.665045584109	0.123681742906
chr2	198623	0.469157316239	0.123703689411
chr2	205557	0.469157316239	0.126956826241
chr2	205663	1.20879736512	0.127006556917
chr2	205703	1.20882047745	0.127054908811
chr2	206000	1.20882047745	0.127413928493
chr2	209621	0.982389440009	0.131791067442
chr2	210075	0.694785376958	0.132237072248
chr2	210771	0.663532887193	0.13272064287
chr2	212105	0.622744431927	0.133605795742
chr2	219050	0.548130304589	0.137930755822
chr2	219139	0.489200269349	0.137979539419
chr2	219184	0.422370639281	0.138001553431
chr2	219345	0.391271244881	0.138069555104
chr2	219460	0.333763144691	0.138114551297
chr2	219481	0.284127241528	0.138121560323
chr2	221383	0.284124696399	0.138661970336
chr2	222163	0.284118778489	0.138883587599
chr2	222212	0.284116301357	0.13889750942
chr2	222274	0.284114572387	0.13891512463
chr2	222335	0.28407283014	0.138932455619
chr2	224969	0.283923394488	0.139680703454
chr2	225059	0.283346167726	0.139706256559
chr2	225436	0.28299478878	0.139813078065
chr2	225577	0.207436895121	0.13985298033
chr2	225950	0.115293261536	0.139930354292
chr2	280532	0.115293261536	0.146223291093
chr2	280818	0.679647526287	0.146256264966
chr2	280937	0.679647526286	0.146337143021
chr2	290342	0.591789773165	0.152729228006
chr2	290348	0.410596582556	0.152732778745
chr2	304826	0.410596582556	0.158677396067
chr2	305202	0.428383288285	0.158831780382
chr2	305262	0.428383288285	0.158857483379
chr2	305418	0.428383288285	0.158924311172
chr2	305450	0.441124732217	0.158938019437
chr2	305556	0.441124732217	0.158984778659
chr2	305712	0.441124732217	0.159053594117
chr2	305802	2.02277717318	0.159093295343
chr2	305844	2.02277717317	0.159178251984
chr2	305948	4.29910841685	0.15938862081
chr2	305980	4.30475999807	0.15952619228
chr2	306022	5.71356897333	0.1597069922
chr2	306169	5.71356897332	0.160546886839
chr2	306354	11.8783065515	0.161603897099
chr2	306373	12.0249861629	0.161829584923
chr2	306465	12.1987398975	0.16293588365
chr2	306468	12.1987398974	0.16297247987
chr2	310686	5.02621621186	0.214426764757
chr2	319567	1.49505711151	0.259064590935
chr2	319751	1.3255638093	0.259339681443
chr2	320000	1.2457000475	0.259669746832
chr2	320169	0.876717796308	0.25988027014
chr2	320175	0.866373416656	0.259885530447
chr2	320186	0.67328081496	0.259895060554
chr2	320322	0.512287376803	0.259986626745
chr2	320332	0.253979991351	0.259991749619
chr2	338363	0.253979991351	0.264571262843
chr2	338498	0.274902901461	0.264605550142
chr2	338552	0.27490290146	0.264620394898
chr2	338614	0.66419467365	0.264637438878
chr2	338617	0.66419467365	0.264639431462
chr2	338877	3.73654152888	0.264812122077
chr2	339125	3.73654152887	0.265738784377
chr2	341519	3.73654152887	0.274684064797
chr2	341562	3.79434189615	0.274844736083
chr2	341569	3.80508224207	0.274871296476
chr2	341643	3.80508224206	0.275152872562
chr2	341737	19.3744520197	0.275510550292
chr2	341833	19.3744520197	0.277370497686
chr2	343516	3.80310913212	0.309977700435
chr2	343885	1.81097099738	0.311381047705
chr2	343896	1.71983603644	0.311400968386
chr2	343932	0.589886161421	0.311462882484
chr2	350803	0.589886161421	0.315515990299
chr2	350842	3.63634156602	0.315538995859
chr2	350901	3.94685903628	0.315753540011
chr2	351040	8.67920961911	0.316302153417
chr2	351269	8.67920961911	0.31828969242
chr2	353126	1.18533644436	0.334406984683
chr2	357658	0.735266020704	0.339778929449
chr2	358567	0.57995926582	0.340447286261
chr2	370956	0.267889717334	0.347632401606
chr2	378627	0.267889717334	0.349687383627
chr2	378808	0.297417482775	0.349735871666
chr2	378824	0.297417482775	0.349740630346
chr2	378843	0.324747664344	0.349746281278
chr2	378910	0.324747664344	0.349768039372
chr2	379157	0.333614769072	0.349848252045
chr2	379201	0.336554796983	0.349862931095
chr2	379266	0.336554796983	0.349884807156
chr2	380766	0.336554796983	0.350389639352
chr2	380908	0.377728019271	0.350437430133
chr2	380938	0.451651323884	0.350448761974
chr2	380972	0.611685147705	0.350464118119
chr2	380974	0.611685147705	0.350465341489
chr2	381014	0.611685147705	0.350489808895
chr2	381125	0.908345455421	0.350557705946
chr2	381133	0.90834545542	0.35056497271
chr2	381365	4.50729596156	0.350775708855
chr2	381594	4.50729596156	0.351807879631
chr2	384254	2.37215123247	0.363797286888
chr2	384463	2.13102193603	0.364293066496
chr2	384550	2.00986142775	0.364478465404
chr2	385035	1.75066315405	0.365453248197
chr2	385074	0.905701939582	0.36552152406
chr2	395470	0.905701939582	0.374937201424
chr2	395707	9.84075227703	0.375151852784
chr2	395774	9.84075227703	0.375811183186
chr2	401018	2.13040848282	0.427416088127
chr2	401163	2.12865374165	0.427724997357
chr2	401183	2.12797467095	0.427767570432
chr2	401881	0.183929598218	0.429252896752
chr2	416075	0.183929598218	0.431863593469
chr2	416109	0.64408629992	0.431869847075
chr2	416213	0.644086299919	0.431936832051
chr2	416771	0.644086299919	0.432296232206
chr2	416814	2.53375343686	0.432323927917
chr2	416884	2.53375343686	0.432501290657
chr2	420025	2.53375343686	0.440459810203
chr2	420026	2.5763371853	0.440462343956
chr2	420032	2.5763371853	0.440477801979
chr2	420447	1.36829929163	0.441546981911
chr2	421085	0.646858666728	0.442419956859
chr2	431544	0.646858666728	0.449185451654
chr2	431759	2.76132542139	0.449324526268
chr2	431803	2.76132542139	0.449446024586
chr2	433939	2.47314543555	0.455344215686
chr2	434074	2.39336830017	0.45567809032
chr2	434471	1.41393497892	0.456628257535
chr2	434510	1.19770386909	0.456683401
chr2	434578	1.13012893022	0.456764844863
chr2	434667	0.828791964949	0.456865426337
chr2	435713	0.431083635987	0.457732342733
chr2	441242	0.431083635987	0.460115804156
chr2	441606	0.555487599953	0.4602727186
chr2	441689	0.556532933084	0.46031882407
chr2	441819	0.638680979799	0.460391173352
chr2	441821	0.644901793326	0.460392450714
chr2	441889	1.04120491606	0.460436304036
chr2	442046	1.04120491606	0.460599773207
chr2	445635	0.775595239374	0.464336657651
chr2	445971	0.549282468076	0.464597257652
chr2	445972	0.470572902868	0.464597806934
chr2	450748	0.470572902868	0.466845263118
chr2	451364	0.470613241602	0.467135136026
chr2	451527	1.3317389223	0.467211845985
chr2	451580	1.3317389223	0.467282428148
chr2	452543	1.42202282674	0.46856489273
chr2	452733	1.60921996489	0.468835077067
chr2	452767	1.67005899945	0.468889790546
chr2	452838	3.60797548793	0.469008364735
chr2	454436	3.60797548793	0.474773909564
chr2	454859	3.0580601985	0.476300083196
chr2	454983	1.26837717469	0.47667928266
chr2	455048	1.26837717469	0.476761727177
chr2	455110	1.21588442233	0.476840366562
chr2	455362	1.21588442233	0.477146769436
chr2	455587	1.21588442233	0.477420343431
chr2	455682	1.08976755836	0.477535852451
chr2	456157	1.01198399554	0.478053492041
chr2	456171	1.01198399554	0.478067659817
chr2	456275	0.724947084074	0.478172906153
chr2	456723	0.711763640618	0.478497682447
chr2	456872	0.702981794746	0.478603735229
chr2	456874	0.702981794746	0.478605141193
chr2	456908	0.551689311255	0.478629042574
chr2	457168	0.551689311255	0.478772481795
chr2	459075	0.551689311255	0.479824553311
chr2	459138	0.321004801608	0.479859309738
chr2	459508	0.31053679303	0.479978081514
chr2	459533	0.305045911119	0.479985844934
chr2	459569	0.305045911119	0.479996826587
chr2	459636	0.305045911119	0.480017264663
chr2	459655	0.217217696765	0.480023060535
chr2	459858	0.217217696765	0.480067155728
chr2	465305	0.217217696765	0.481250340522
chr2	465939	0.205531728486	0.481388056542
chr2	466156	0.205531728486	0.481432656927
chr2	467812	0.205531728486	0.481773017469
chr2	467830	0.200917641109	0.48177671704
chr2	467925	0.200114188788	0.481795804216
chr2	468040	0.200114188788	0.481818817348
chr2	468139	0.200071977154	0.481838628653
chr2	468204	0.200071977154	0.481851633331
chr2	468395	0.200071977154	0.481889847079
chr2	468418	0.199673182338	0.481894448734
chr2	469104	0.199673182338	0.482031424537
chr2	470422	0.199673182338	0.482294593792
chr2	470429	0.197893560501	0.482295991504
chr2	470601	0.197893560501	0.482330029196
chr2	471589	0.197893560501	0.482525548034
chr2	471606	0.19765237332	0.482528912225
chr2	471768	0.19765237332	0.482560931909
chr2	473658	0.19765237332	0.482934494895
chr2	473733	0.196358692106	0.482949318823
chr2	474100	0.195568967009	0.483021382463
chr2	474689	0.195568967009	0.483136572584
chr2	475598	0.540810796549	0.483314344775
chr2	475794	0.935372358282	0.483420343691
chr2	475839	2.27134876822	0.483462435447
chr2	476083	6.24790066475	0.484016644547
chr2	476190	6.42301864792	0.484685169918
chr2	476530	8.52802842715	0.486868996258
chr2	477729	8.52802842715	0.497094102343
chr2	477895	6.85798865892	0.498509755061
chr2	477900	2.21171962392	0.498544045005
chr2	478094	1.82245208525	0.498973118612
chr2	478274	0.510291056794	0.499301159987
chr2	479455	0.474761112937	0.499903813725
chr2	479637	0.474761112937	0.499990220248
chr2	485702	0.594635322481	0.502869646398
chr2	485712	0.601907257482	0.502875592751
chr2	485833	0.602402719455	0.502948423529
chr2	486227	0.646637941557	0.503185770201
chr2	486617	0.719085662769	0.503437958998
chr2	486733	0.79868578107	0.503521372935
chr2	487042	0.956568108805	0.503768166841
chr2	493959	0.999043441703	0.51038474845
chr2	494122	0.99910495757	0.510547592531
chr2	494785	2.60739273673	0.511209999117
chr2	494871	3.14423955119	0.511434234893
chr2	494890	4.56906655928	0.511493975444
chr2	495818	4.56906655929	0.515734069211
chr2	495831	2.77795935833	0.515793467077
chr2	495886	2.63285488522	0.515946254841
chr2	495973	2.50197412843	0.516175313216
chr2	496071	2.49995808115	0.516420506681
chr2	496229	2.46649935516	0.516815500058
chr2	496233	1.73970631286	0.516825366055
chr2	496414	1.73970631286	0.517140252898
chr2	500152	1.73970631286	0.523643275095
chr2	500366	1.56302638933	0.524015572246
chr2	500592	1.56302638933	0.52436881621
chr2	500945	1.50478518497	0.524920564526
chr2	501057	1.50478518497	0.525089100466
chr2	506072	1.50478518497	0.532635598169
chr2	506268	0.814858378301	0.532930536065
chr2	506381	0.783880885743	0.533022615062
chr2	506455	0.706799625265	0.533080622247
chr2	506732	0.424762114207	0.533276405744
chr2	507026	0.424762114207	0.533401285805
chr2	507209	0.424762114207	0.533479017272
chr2	507326	0.302825645518	0.53352871444
chr2	507507	0.289558450377	0.533583525881
chr2	507673	0.289558450377	0.533631592584
chr2	514883	0.289558450377	0.535719309011
chr2	514920	0.23171140332	0.535730022674
chr2	515200	0.23171140332	0.535794901867
chr2	524773	0.23171140332	0.538013075131
chr2	524825	0.225165735428	0.538025124124
chr2	524917	0.216438333021	0.538045839372
chr2	524969	0.13403168887	0.538057094165
chr2	525192	0.108685467053	0.538086983231
chr2	525377	0.108685467053	0.538107090043
chr2	528470	0.108685467053	0.538443254192
chr2	528928	0.102417969537	0.538493032136
chr2	529599	0.102417969537	0.538561754594
chr2	541078	0.176055199653	0.539737410466
chr2	541170	0.268843583161	0.539753607545
chr2	541206	0.27052272535	0.539763285914
chr2	541362	0.278378568363	0.539805487459
chr2	541432	0.319348863304	0.539824973959
chr2	541462	0.367104587389	0.539834554424
chr2	552237	0.367104587389	0.543790106354
chr2	552492	0.308120174922	0.543883718023
chr2	552585	0.308120174922	0.5439123732
chr2	554344	0.308120174922	0.544454356587
chr2	554404	0.231860580358	0.544472843798
chr2	554429	0.22302923169	0.544478640312
chr2	554464	0.212959399675	0.544486446335
chr2	554488	0.212959399675	0.544491557361
chr2	554495	0.155787132799	0.544493048077
chr2	554535	0.155787132799	0.544499279562
chr2	557058	0.228446637343	0.544892330498
chr2	557068	0.242939203676	0.544894614965
chr2	557204	0.530467187763	0.544927654696
chr2	557251	0.557226890142	0.544952586654
chr2	558649	0.557226890142	0.545731589847
chr2	558748	0.439144542295	0.545786755309
chr2	558763	0.424804911544	0.545793342477
chr2	558801	0.308766000979	0.545809485063
chr2	558822	0.308766000979	0.545815969149
chr2	558849	0.308766000979	0.545824305831
chr2	558859	0.154600518889	0.545827393491
chr2	559019	0.154600518889	0.545852129574
chr2	564078	0.168691548311	0.5466342536
chr2	564241	0.242418527397	0.546661750322
chr2	566044	0.304819194243	0.547098830927
chr2	566182	0.343863136234	0.547140895976
chr2	566418	0.351515895704	0.547222047676
chr2	566751	0.508303928005	0.547339102469
chr2	566809	0.53444321943	0.547368584097
chr2	566841	0.774396625628	0.54738568628
chr2	566908	1.11827938623	0.547437570854
chr2	567105	4.23749163203	0.547657871893
chr2	568941	4.23749163203	0.555437906529
chr2	569138	0.557649873794	0.556272692381
chr2	569151	0.376453380198	0.556279941829
chr2	569237	0.376453380199	0.55631231682
chr2	569289	0.30327115083	0.556331892396
chr2	569478	0.30327115083	0.556389210643
chr2	581047	0.361200882021	0.559897754587
chr2	581766	0.68974817724	0.560157458021
chr2	581859	1.2159936399	0.560221604602
chr2	582058	1.38898805388	0.560463587336
chr2	584408	1.38898805388	0.563727709263
chr2	584522	0.766890000677	0.563886053901
chr2	584562	0.319242985643	0.563916729501
chr2	584744	0.319242985644	0.563974831724
chr2	584746	0.206623120595	0.56397547021
chr2	584871	0.206623120595	0.5640012981
chr2	591856	0.206936734007	0.565444560598
chr2	591857	0.276384236133	0.565444767534
chr2	592266	0.481586248403	0.565557808687
chr2	594365	0.525675920617	0.566568658222
chr2	595124	0.525748629918	0.566967646246
chr2	595890	5.25536435747	0.567370369697
chr2	595964	8.6267080289	0.567759266659
chr2	595984	13.9822362366	0.56793180082
chr2	595985	14.8766371543	0.567945783056
chr2	596035	16.0221828072	0.568689614914
chr2	597001	16.0221828072	0.584167043505
chr2	597095	8.0147283394	0.585673128689
chr2	597281	8.0147283394	0.58716386816
chr2	598069	8.0147283394	0.593479474092
chr2	598092	5.69063112716	0.593663812844
chr2	598240	5.69063112716	0.59450602625
chr2	598306	5.69063112716	0.594881607905
chr2	598569	4.8647037642	0.596378243891
chr2	598597	4.8647037642	0.596514455597
chr2	599203	4.8647037642	0.599462466078
chr2	599280	3.2153153471	0.599837048268
chr2	599426	2.6442980445	0.600306484308
chr2	599433	2.30290540322	0.600324994395
chr2	599546	1.91128033906	0.600585222705
chr2	599569	1.86483473188	0.600629182153
chr2	599607	1.86483473188	0.600700045873
chr2	601570	3.64244875623	0.604360716451
chr2	601579	3.9624552811	0.60439349849
chr2	602823	3.96245528111	0.60932279286
chr2	603078	0.835102152846	0.610333218957
chr2	603087	0.835102152846	0.610340734876
chr2	603156	0.397727245936	0.610398356925
chr2	603323	0.397727245936	0.610464777375
chr2	603371	0.263592140885	0.610483868282
chr2	603520	0.263590464749	0.610523143511
chr2	603593	0.263590464749	0.610542385615
chr2	603624	0.204182229168	0.61055055692
chr2	603713	0.204182229168	0.610568729138
chr2	608550	0.366419844985	0.611556358581
chr2	609068	0.397924408262	0.61174616406
chr2	609110	0.436196305802	0.611762876885
chr2	610101	0.92137328231	0.612195147425
chr2	611530	9.26219683687	0.613511789845
chr2	612102	9.26219683687	0.618809766436
chr2	612363	2.44969759809	0.62122719981
chr2	612452	1.17434130923	0.621445222896
chr2	612486	1.17434130923	0.621485150501
chr2	612562	1.17434130923	0.62157440044
chr2	612628	1.13936888497	0.621651906967
chr2	612638	1.13624995262	0.621663300656
chr2	612650	0.982662135903	0.621676935655
chr2	612820	0.982662135904	0.621843988218
chr2	613137	0.595334884596	0.622155492115
chr2	613153	0.147644082439	0.622165017473
chr2	613205	0.0951034965331	0.622172694966
chr2	613289	0.0701754417939	0.622180683659
chr2	613515	0.070175441794	0.622196543309
chr2	614209	0.070175441794	0.622245245066
chr2	614234	0.0659195022308	0.622246999452
chr2	614360	0.0659195022308	0.622255305309
chr2	618359	0.276686157115	0.622518917399
chr2	618360	0.367392563263	0.622519194085
chr2	618433	0.446458067781	0.622546013742
chr2	618801	0.488841914332	0.622710310311
chr2	619055	0.87127252414	0.622834476157
chr2	619324	0.971509345238	0.623068848466
chr2	619753	7.2253629732	0.623485625975
chr2	621005	7.2253629732	0.632531780418
chr2	621114	6.52373917304	0.633319344982
chr2	621162	6.52373917305	0.633632484462
chr2	621524	6.52373917305	0.635994078043
chr2	621557	0.96699780285	0.636209361435
chr2	621781	0.966997802851	0.636425968943
chr2	621830	0.966997802851	0.636473351835
chr2	621879	0.882253698056	0.636520734728
chr2	621909	0.472605543839	0.636547202339
chr2	621953	0.217520343937	0.636567996983
chr2	622075	0.217520343937	0.636594534465
chr2	626101	0.3534300381	0.637470271369
chr2	626120	0.355235467052	0.63747698654
chr2	626335	0.355254569926	0.637553362165
chr2	626362	0.366019760727	0.637562954039
chr2	626853	0.411078478009	0.637742669741
chr2	627042	0.453174184851	0.637820363574
chr2	627232	0.459478136954	0.637906466669
chr2	627495	0.583247204346	0.638027309419
chr2	627561	0.620510133656	0.638065803734
chr2	627629	0.741565775148	0.638107998423
chr2	627784	0.889458698143	0.638222941119
chr2	629531	0.889458698144	0.639776825464
chr2	629600	0.760170208758	0.639838198114
chr2	629693	0.428690645177	0.639908893944
chr2	629709	0.428690645177	0.639915752994
chr2	629830	0.428690645178	0.639967624562
chr2	629880	0.273775288037	0.639989059094
chr2	629888	0.255463906662	0.639991249297
chr2	629913	0.11926111648	0.639997635894
chr2	629958	0.100637828772	0.640003002645
chr2	630023	0.100637828773	0.640009544104
chr2	630033	0.0976699252949	0.640010550482
chr2	630069	0.097669925295	0.640014066599
chr2	630074	0.055666647026	0.640014554949
chr2	630112	0.0322186554389	0.640016670281
chr2	630223	0.032218655439	0.640020246552
chr2	630424	0.032218655439	0.640026722502
chr2	630435	0.0232177186813	0.640027076907
chr2	630508	0.0232177186814	0.640028771801
chr2	630554	0.0232177186814	0.640029839816
chr2	630568	0.0208466458964	0.640030164864
chr2	630648	0.0208466458964	0.640031832595
chr2	635856	0.0235632719945	0.640140401927
chr2	637497	0.024950852103	0.640179069256
chr2	638559	0.0268437910726	0.640205567061
chr2	638814	0.0299462584375	0.640212412228
chr2	638917	0.0303660146778	0.640215496693
chr2	639054	0.0512097428709	0.640219656837
chr2	639059	0.0516395253097	0.640219912885
chr2	639060	0.0660050652313	0.640219964525
chr2	640586	0.073849019119	0.640320688255
chr2	641862	0.103619639199	0.640414919603
chr2	642466	0.152534454904	0.640477505865
chr2	642498	0.276941690889	0.640482386968
chr2	645202	0.276941690889	0.6412312373
chr2	645371	0.193950237586	0.641278040446
chr2	645607	0.184925625651	0.641323812702
chr2	645645	0.116132569237	0.641330839875
chr2	645948	0.116132569237	0.641366028044
chr2	646075	0.116132569237	0.64138077688
chr2	646080	0.109865949113	0.641381357543
chr2	646109	0.107760879638	0.641384543655
chr2	646144	0.107760879639	0.641388315286
chr2	646158	0.101030305185	0.641389823939
chr2	646189	0.0742084897972	0.641392955878
chr2	646344	0.0742084897972	0.641404458194
chr2	650972	0.0968697329702	0.641747895085
chr2	651104	0.108425877422	0.64176068189
chr2	651285	0.375068462172	0.641780306973
chr2	651289	0.507116458229	0.641781807247
chr2	651300	0.673393936039	0.641787385528
chr2	653092	1.46620422201	0.642994107462
chr2	653269	1.58785892037	0.643253625609
chr2	653574	7.79423664852	0.64373792258
chr2	653580	13.7265988724	0.643784687999
chr2	654573	13.7265988724	0.65741520068
chr2	654604	11.9145907947	0.657840725245
chr2	654619	11.9145907947	0.658019444107
chr2	654636	11.9145907947	0.65822199215
chr2	654684	11.5231545872	0.658793892508
chr2	655119	9.92169611592	0.663806464754
chr2	655189	9.76209394652	0.664500983482
chr2	655199	9.76209394652	0.664598604421
chr2	655210	9.76209394652	0.664705987455
chr2	655221	6.55312241219	0.664813370488
chr2	655506	6.55312241219	0.666681010376
chr2	656152	6.55312241219	0.670914327454
chr2	656311	0.943582121359	0.671956273918
chr2	656321	0.827252350301	0.671965709739
chr2	656449	0.827252350301	0.67207159804
chr2	658148	0.892973624808	0.673477099783
chr2	658156	1.2965729878	0.673484243572
chr2	658384	1.52534348369	0.673779862213
chr2	658463	1.66840302664	0.673900364348
chr2	659787	2.07748020624	0.676109329955
chr2	659957	10.2028645935	0.676462501591
chr2	660941	10.2028645935	0.68650212035
chr2	661047	1.71594062391	0.687583623997
chr2	661082	1.70500139673	0.687643681919
chr2	661090	1.70500139673	0.68765732193
chr2	661116	1.70500139673	0.687701651967
chr2	661187	1.38697529899	0.687822707066
chr2	661202	0.799846460394	0.687843511695
chr2	661644	0.739183175556	0.688197043831
chr2	661766	0.7388686138	0.688287224178
chr2	661769	0.304728199586	0.688289440784
chr2	661991	0.304728199586	0.688357090444
chr2	662025	0.294734959166	0.688367451203
chr2	662166	0.294734959166	0.688409008832
chr2	663140	0.294734959166	0.688696080683
chr2	663182	0.294591774116	0.688708459551
chr2	663482	0.294591774116	0.688796837083
chr2	671179	0.296176321738	0.691064309969
chr2	671262	0.29618621715	0.691088892603
chr2	676583	0.311667909848	0.692664899465
chr2	676760	0.33647141146	0.692720064685
chr2	677123	0.371757254612	0.692842203807
chr2	677212	0.84243619047	0.692875290203
chr2	677225	0.908978993457	0.692886241873
chr2	677360	1.04708895898	0.693008954037
chr2	677381	3.89402663484	0.693030942906
chr2	679482	3.89402663484	0.701212292865
chr2	679521	3.87353503933	0.701364159904
chr2	679570	1.48661409789	0.701553963121
chr2	679735	1.34589632881	0.701799254447
chr2	679792	0.94338714745	0.701875970538
chr2	679958	0.847046894144	0.702032572804
chr2	680025	0.453899050294	0.702089324946
chr2	680418	0.453899050294	0.702267707273
chr2	680636	0.453899050294	0.702366657266
chr2	680660	0.319112673013	0.702377550843
chr2	681116	0.274470279129	0.702523066222
chr2	681119	0.273378645941	0.702523889633
chr2	681453	0.253569168213	0.702615198101
