Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr7	232410	0.775134002966	0.740750268565
chr7	242633	0.775134002965	0.748674463477
chr7	242756	0.799830534778	0.74876980496
chr7	242804	0.811717423432	0.748808196825
chr7	242994	2.04250964018	0.748962423136
chr7	243046	2.04250964018	0.749068633637
chr7	243228	2.04250964018	0.749440370392
chr7	243730	2.10994556511	0.750465710231
chr7	243937	2.10994556511	0.750902468963
chr7	245879	2.10994556511	0.754999983251
chr7	246131	3.84654656549	0.755531689533
chr7	246147	3.84654656549	0.755593234278
chr7	247382	2.52437809509	0.760343719286
chr7	250209	2.52437809509	0.767480136161
chr7	250298	3.58181294031	0.767704805812
chr7	250390	3.5818129403	0.768034332602
chr7	252296	3.5818129403	0.774861268066
chr7	252327	19.7642001241	0.774972304268
chr7	252338	19.7642001241	0.775189710469
chr7	253839	9.72463426662	0.804855774855
chr7	254157	9.495850855	0.807948208552
chr7	254733	4.4235293715	0.813417818644
chr7	254773	3.2370900134	0.813594759819
chr7	255152	2.65538931336	0.814821616934
chr7	261726	2.65538931335	0.83227814628
chr7	261754	2.6827842763	0.832352497181
chr7	261843	2.68278427629	0.832591264982
chr7	262865	2.68278427629	0.835333070512
chr7	262928	3.20748520847	0.835502085922
chr7	262932	3.20748520846	0.835514915862
chr7	263206	3.20748520846	0.836393766809
chr7	263241	3.92747158439	0.836506028792
chr7	263249	3.92747158439	0.836537448564
chr7	264714	1.78290217459	0.842291194436
chr7	264730	1.07165550874	0.84231972087
chr7	264818	1.03325110589	0.842414026555
chr7	264926	0.956318978623	0.842525617675
chr7	264949	0.934881257667	0.842547613011
chr7	264950	0.766492102171	0.842548547892
chr7	267892	0.76649210217	0.844803567657
chr7	268124	0.855825754412	0.844981393825
chr7	268192	0.855825754411	0.845039589976
chr7	270195	0.85582575441	0.846753808962
chr7	270352	2.05233626501	0.846888173605
chr7	270410	4.38494538069	0.847007209109
chr7	270433	26.4947401197	0.847108062853
chr7	270755	26.4947401197	0.855639369171
chr7	271925	5.47590812476	0.886638215111
chr7	272106	0.205389128575	0.887629354482
chr7	272200	0.169788286271	0.88764866106
chr7	277601	0.169788286271	0.888565687594
chr7	277795	0.186974540829	0.888598626522
chr7	277803	0.186974540829	0.888600122318
chr7	277818	0.186974540829	0.888602926936
chr7	277893	0.510038410159	0.888616950027
chr7	277982	0.528617087568	0.888662343445
chr7	278121	1.00195696696	0.88873582122
chr7	278265	1.00195696696	0.888880103023
chr7	281755	1.00195696696	0.892376932838
chr7	282052	6.83376597409	0.892674514057
chr7	282084	6.83376597409	0.892893194569
chr7	283002	6.83376597408	0.899166591733
chr7	283099	15.618286742	0.899829467032
chr7	283107	15.618286742	0.899954413326
chr7	283188	15.618286742	0.901219494552
chr7	283198	17.8719069897	0.90137567742
chr7	283201	22.0012109102	0.901429293141
chr7	283202	35.2333308919	0.901451294352
chr7	283229	35.3607908894	0.902402594286
chr7	283235	35.3607908894	0.902614759031
chr7	283354	32.52190233	0.906822693147
chr7	283370	10.845147252	0.907343043584
chr7	284166	4.01741999971	0.915975780797
chr7	284170	3.99535109513	0.915991850477
chr7	286148	3.85680591694	0.923894654943
chr7	286467	3.02044410972	0.92512497603
chr7	286584	1.78568072382	0.925478367991
chr7	286981	1.78003422044	0.926187283239
chr7	286995	1.77865676366	0.926212203718
chr7	287006	1.48164544706	0.926231768942
chr7	296345	1.48164544706	0.940068855772
chr7	296507	2.822130869	0.940308882335
chr7	296529	2.82213086899	0.940370969214
chr7	296532	4.98342658256	0.940379435606
chr7	296561	4.98342658256	0.940523954977
chr7	297540	4.98342658255	0.945402729601
chr7	297545	5.37926705373	0.945427646734
chr7	297576	5.37926705372	0.945594404013
chr7	297979	5.37926705372	0.947762248636
chr7	298002	21.4683488856	0.947885971778
chr7	298094	21.4683488855	0.949861059875
chr7	299899	5.67972662761	0.988611429614
chr7	301192	5.6797266276	0.995955316143
chr7	301200	8.97644487758	0.996000753956
chr7	301201	12.3311606971	0.996009730401
chr7	301208	12.3311606971	0.996096048526
chr7	302266	11.5943683084	1.00914241654
chr7	302502	4.35459984673	1.01187868746
chr7	302510	1.02324390128	1.01191352426
chr7	307816	1.02324390128	1.0173428564
chr7	307945	1.22400182012	1.01747485487
chr7	308163	1.9453378491	1.01774168726
chr7	308192	1.9453378491	1.01779810206
chr7	308918	1.9453378491	1.01921041734
chr7	308993	5.130393856	1.01935631768
chr7	309023	14.775141835	1.01951022949
chr7	309026	29.9757147282	1.01955455492
chr7	309080	29.9757147282	1.02117324351
chr7	309177	29.9757147281	1.02408088784
chr7	309212	42.7474008456	1.02513003786
chr7	309257	42.7474008456	1.0270536709
chr7	310624	20.3779594184	1.08548936785
chr7	310736	19.918495603	1.08777169931
chr7	310846	6.66176359735	1.08996273382
chr7	311186	4.85972348823	1.09222773345
chr7	311303	3.43379487508	1.0927963211
chr7	311305	3.40844534493	1.09280318868
chr7	312401	1.43539519538	1.09653884478
chr7	312419	0.630431267127	1.0965646819
chr7	313591	0.499960732663	1.09730354734
chr7	316584	0.477404654057	1.09879992981
chr7	316844	0.490094717487	1.09892405502
chr7	327467	2.23994993324	1.10413033121
chr7	329953	2.69278852487	1.10969884674
chr7	338152	5.21695227394	1.13177701986
chr7	338199	8.65341335253	1.13202221661
chr7	340110	8.65341335253	1.14855888953
chr7	340173	7.90200708168	1.14910405457
chr7	340239	7.90200708168	1.14962558704
chr7	340240	7.90200708169	1.14963348905
chr7	340267	7.07190516938	1.14984684324
chr7	340343	5.19851176793	1.15038430803
chr7	340364	5.19851176793	1.15049347678
chr7	344127	6.37708676516	1.17005547656
chr7	344139	7.4151805084	1.1701320016
chr7	344161	8.47252138554	1.17029513557
chr7	344178	9.31375814493	1.17043916844
chr7	344205	9.70173961597	1.17069063991
chr7	344345	11.0872204995	1.17204888345
chr7	344418	12.7113059993	1.17285825055
chr7	344451	12.9913582593	1.17327772365
chr7	344542	15.0258196175	1.17445993725
chr7	344649	24.3704243743	1.17606769995
chr7	344686	27.9612873505	1.17696940565
chr7	345647	27.9612873505	1.20384020279
chr7	345680	22.749507699	1.20476292528
chr7	345697	22.749507699	1.20514966691
chr7	345706	22.749507699	1.20535441248
chr7	345723	22.046006185	1.20574115411
chr7	345769	13.8757525553	1.20675527039
chr7	346286	13.8571170248	1.21392903446
chr7	346368	13.8571170248	1.21506531806
chr7	346763	13.8571170248	1.22053887928
chr7	346807	13.7204080187	1.22114859243
chr7	346887	13.7204080187	1.22224622507
chr7	347019	13.7204080188	1.22405731893
chr7	347138	5.28058513881	1.22569004749
chr7	347209	2.80330905972	1.22606496903
chr7	347308	2.11438851687	1.22634249663
chr7	347473	2.11438851687	1.22669137073
chr7	350523	2.11438851688	1.23314025571
chr7	350571	2.00907087677	1.23324174636
chr7	350917	1.80413240413	1.23393688488
chr7	350919	1.80413240413	1.23394049315
chr7	355304	10.2209114076	1.24185161374
chr7	357079	10.2209114076	1.25999373149
chr7	357092	8.25372100811	1.26012660334
chr7	357132	8.25372100812	1.26045675218
chr7	357221	8.25372100812	1.26119133335
chr7	357225	4.66597904807	1.26122434823
chr7	357295	4.42343201991	1.26155096676
chr7	357297	4.42343201991	1.26155981363
chr7	357299	4.42293645926	1.26156866049
chr7	357342	4.32295878661	1.26175884676
chr7	357489	0.52526349886	1.2623943217
chr7	357523	0.525263498861	1.26241218066
chr7	360066	1.09267342689	1.26374792574
chr7	360314	2.18768637279	1.26401890875
chr7	360440	4.3631139448	1.26429455723
chr7	361164	4.38645636547	1.26745345173
chr7	361960	4.38645636547	1.27094507099
chr7	361966	4.36910369596	1.27097138973
chr7	362020	4.36910369596	1.27120732133
chr7	362152	4.36910369597	1.27178404302
chr7	362473	2.30085380112	1.27318652531
chr7	362517	2.30085380112	1.27328776287
chr7	364890	2.30085380112	1.27874768894
chr7	364898	1.92765492196	1.27876609577
chr7	365333	1.92765492196	1.27960462566
chr7	365741	1.92765492196	1.28039110887
chr7	365794	1.39633028642	1.28049327458
chr7	365813	1.39633028642	1.28051980486
chr7	373367	7.27702895417	1.29106768384
chr7	375208	7.27702895418	1.30446469415
chr7	375256	4.46659699724	1.30481399154
chr7	375471	2.10243307502	1.30577430989
chr7	375514	1.75372661154	1.30586471451
chr7	375540	1.75372661155	1.30591031141
chr7	375564	1.57514205099	1.30595240084
chr7	375623	1.57514205099	1.30604533423
chr7	376695	1.57514205099	1.3077338865
chr7	376703	1.30528340148	1.30774648764
chr7	376711	1.10500320523	1.30775692991
chr7	376737	1.10500320524	1.30778565999
chr7	376738	1.0266103085	1.30778676499
chr7	376785	1.0266103085	1.30783501568
chr7	377637	1.0266103085	1.30870968766
chr7	377663	0.445665528392	1.30873637953
chr7	377707	0.445665528392	1.30875598881
chr7	380967	0.926858764651	1.31020885844
chr7	381310	1.74710193399	1.31052677099
chr7	382603	3.87501680554	1.31278577379
chr7	383331	3.99136961868	1.31560678603
chr7	383917	17.8918399421	1.31794572862
chr7	385222	17.8918399421	1.34129457975
chr7	385247	16.6419184048	1.34174187575
chr7	385287	16.6419184048	1.34240755248
chr7	385356	10.6977405518	1.34355584485
chr7	385674	10.6977405519	1.34695772635
chr7	387308	10.6977405519	1.36443783441
chr7	387354	6.530060866	1.36492993047
chr7	387383	6.53006086601	1.36511930224
chr7	387583	6.53006086602	1.36642531441
chr7	387596	6.32457415113	1.3665102052
chr7	387607	6.08459783599	1.36657977552
chr7	387702	3.89117464627	1.36715781231
chr7	387707	2.83052816093	1.36717726819
chr7	387788	2.83052816094	1.36740654097
chr7	391063	2.83052816094	1.3766765207
chr7	391079	1.46376357302	1.37672180915
chr7	391151	1.46376357302	1.37682720012
chr7	391159	1.38321726911	1.37683891023
chr7	391339	0.462708011444	1.37708788934
chr7	391496	0.462708011445	1.3771605345
chr7	400410	0.524750512639	1.38128511371
chr7	400584	0.579839164245	1.3813764203
chr7	400674	1.12755190762	1.38142860583
chr7	407670	1.3297924696	1.38931695897
chr7	407686	1.53482782129	1.38933823565
chr7	407693	1.7090077951	1.38934897945
chr7	407714	2.12110045325	1.38938486861
chr7	407819	2.86894856934	1.38960758416
chr7	411732	6.0168436392	1.40083377991
chr7	412600	9.32366637057	1.40605640019
chr7	412615	12.5954926941	1.40619625518
chr7	413933	12.5954926941	1.42279711455
chr7	414002	12.2085549491	1.42366620355
chr7	414005	9.27173410472	1.42370282922
chr7	414073	9.27173410473	1.42433330713
chr7	414503	9.27173410474	1.4283201528
chr7	414699	4.40095800074	1.43013741268
chr7	414806	4.40095800074	1.43060831519
chr7	414981	4.40095800075	1.43137848284
chr7	415055	4.18761919904	1.43170415373
chr7	415067	4.14092639975	1.43175440516
chr7	415099	4.14092639975	1.43188691481
chr7	415787	4.14092639976	1.43473587217
chr7	415906	4.05580995504	1.43522864241
chr7	415961	4.05580995505	1.43545171196
chr7	416582	4.05580995505	1.43797036994
chr7	416742	1.38544764343	1.43861929953
chr7	416925	1.38544764343	1.43887283645
chr7	422970	1.38544764343	1.44724786746
chr7	423042	0.862496574602	1.44734761969
chr7	423165	0.787685717877	1.44745370677
chr7	423353	0.777931773692	1.44760179168
chr7	423388	0.777931773693	1.44762901929
chr7	429740	1.54522608348	1.45257044192
chr7	433341	1.54522608348	1.45813480105
chr7	433682	1.53394993908	1.45866172314
chr7	433683	1.32269846724	1.45866325709
chr7	433782	1.32269846725	1.45879420424
chr7	438816	1.32269846725	1.46545266832
chr7	438817	0.687237454231	1.46545399102
chr7	438955	0.687237454232	1.46554882979
chr7	441019	0.845307133153	1.4669672879
chr7	441092	0.976144739674	1.46702899532
chr7	441114	1.07309312173	1.4670504705
chr7	442367	1.40149099129	1.46839505618
chr7	448912	2.01201618647	1.47756781472
chr7	450330	4.11422730199	1.48042085367
chr7	450513	4.60767286554	1.48117375727
chr7	450531	4.67286500602	1.48125669538
chr7	450602	5.24710639361	1.4815884688
chr7	452571	5.24710639361	1.49192002129
chr7	452806	4.36573273895	1.49315309129
chr7	452815	3.34542811981	1.49319238288
chr7	452884	3.34542811981	1.49342321742
chr7	457721	3.34542811982	1.50960505324
chr7	457733	3.03233001237	1.50964519838
chr7	457877	3.03233001238	1.5100818539
chr7	458047	3.03233001238	1.51059735
chr7	458167	1.21111191776	1.5109612296
chr7	458260	1.15411607367	1.51107386301
chr7	458428	1.15411607367	1.51126775451
chr7	462653	1.28125555492	1.51614389492
chr7	462761	2.88524979535	1.51628227052
chr7	462776	7.28897956471	1.51632554927
chr7	463356	34.6708035225	1.52055315742
chr7	463630	41.8784362134	1.53005295758
chr7	464128	45.3222616402	1.55090841882
chr7	464385	53.6918559026	1.56255624006
chr7	465593	53.6918559027	1.62741600199
chr7	465653	26.7104142714	1.63063751334
chr7	465682	12.3216614179	1.63141211536
chr7	465688	12.3216614179	1.63148604532
chr7	465728	12.3216614179	1.63197891178
chr7	465778	10.9674396014	1.63259499485
chr7	465808	8.50662747135	1.63292401804
chr7	465869	8.50662747137	1.63344292232
chr7	466403	8.50662747138	1.63798546139
chr7	466568	8.37215985442	1.63938905492
chr7	466754	8.37215985443	1.64094627665
chr7	467173	8.37215985444	1.64445421163
chr7	467343	8.00756391981	1.64587747881
chr7	467524	8.00756391982	1.64732684787
chr7	467540	8.00756391983	1.6474549689
chr7	467562	7.9623211972	1.6476311353
chr7	467775	7.96232119721	1.64932710972
chr7	471097	21.6717594078	1.67577794074
chr7	472244	21.6717594079	1.70063544878
chr7	472343	2.1209983808	1.70278095296
chr7	472390	1.72225145655	1.70288063988
chr7	472406	1.49835178655	1.70290819591
chr7	472489	1.48695292607	1.7030325591
chr7	472522	1.48695292607	1.70308162855
chr7	472565	0.875404628221	1.70314556753
chr7	472591	0.875404628222	1.70316832805
chr7	475308	1.22343532156	1.70554680242
chr7	483773	1.22343532156	1.71590318242
chr7	484030	0.854715879306	1.7162176053
chr7	484622	0.42109563736	1.7167235971
chr7	484767	0.42109563736	1.71678465596
chr7	484826	0.421095637361	1.71680950061
chr7	484835	0.270966898789	1.71681329047
chr7	485025	0.229987587296	1.71686477418
chr7	485235	0.229987587296	1.71691307157
chr7	492908	0.276443720379	1.71867776633
chr7	493126	0.278484807782	1.71873803106
chr7	493129	0.28302662087	1.71873886651
chr7	493572	0.283182131962	1.71886424731
chr7	497344	0.47587714235	1.71993241031
chr7	498710	0.483308583447	1.72058245848
chr7	499792	0.565612279951	1.72110539837
chr7	502652	1.44743836337	1.72272304949
chr7	510524	3.47808962013	1.73411728429
chr7	513649	3.47808962014	1.74498631435
chr7	513714	2.35347128075	1.74521239018
chr7	513742	2.35347128075	1.74527828737
chr7	515455	2.35347128076	1.74930978368
chr7	515498	2.32759404114	1.74941098294
chr7	515562	2.32759404115	1.74955994896
chr7	515579	2.26461994175	1.74959951806
chr7	515711	2.26461994176	1.74989844789
chr7	516002	2.26461994176	1.7505574523
chr7	516483	1.4490057277	1.75164673449
chr7	516557	1.22611466617	1.75175396091
chr7	516777	1.22611466617	1.75202370614
chr7	524800	43.877755496	1.7618608241
chr7	526149	43.877755496	1.82105191627
chr7	526206	9.34642321344	1.82355294833
chr7	526242	5.40644509083	1.82388941957
chr7	526310	5.40644509085	1.82425705783
chr7	526364	5.20269976751	1.82454900587
chr7	526405	5.20269976753	1.82476231656
chr7	526451	5.06667869716	1.82500164075
chr7	526506	5.06667869717	1.82528030808
chr7	530140	6.74912363107	1.84369261846
chr7	534548	11.1349039874	1.87344275543
chr7	534944	13.3246295646	1.87785217741
chr7	534987	18.0465074863	1.87842513648
chr7	535065	20.1325357138	1.87983276406
chr7	535628	46.3457705435	1.89116738167
chr7	536819	46.3457705436	1.94636519439
chr7	536845	22.3705505617	1.94757018442
chr7	536957	9.47553642383	1.95007568608
chr7	536958	2.67244751684	1.95008516162
chr7	536990	2.67244751684	1.95017067994
chr7	538053	2.67244751685	1.95301149165
chr7	538181	2.4619049912	1.95335356493
chr7	538363	2.4619049912	1.95380163164
chr7	540939	3.25990053239	1.9601434989
chr7	541252	3.31335562503	1.96116384776
chr7	541659	3.73225167462	1.9625123835
chr7	542393	3.73225167463	1.96525185623
chr7	542411	2.03618664775	1.96531903676
chr7	542500	2.03618664775	1.96550025738
chr7	543163	2.03618664776	1.96685024912
chr7	543173	1.17528836975	1.96687061099
chr7	543229	0.73179619704	1.96693642714
chr7	543255	0.731796197041	1.96695545384
chr7	548098	1.02087386902	1.97049954282
chr7	553027	1.02087386903	1.97553143012
chr7	553183	0.698857099024	1.97569068645
chr7	553224	0.511035317653	1.97571933959
chr7	553305	0.511035317654	1.97576073345
chr7	564548	0.955425990979	1.98150630352
chr7	564552	1.49228832254	1.98151012523
chr7	565039	1.93052895656	1.98223686964
chr7	575439	3.14081366506	2.00231437079
chr7	575814	3.32962882648	2.00349217591
chr7	575904	10.3056572155	2.00379184251
chr7	576282	19.7251308853	2.00768738094
chr7	577488	19.7251308854	2.03147588878
