Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr4	834932	0.784237619881	0.497790981821
chr4	834983	0.784237619881	0.49783097794
chr4	844817	1.05715623051	0.505543170693
chr4	847191	1.09911224485	0.508052859585
chr4	847420	1.51707264006	0.508304556289
chr4	850369	1.51707264007	0.512778403504
chr4	850488	0.551191930016	0.512958935148
chr4	850528	0.55117380764	0.512980982826
chr4	850796	0.551173807641	0.513128697406
chr4	853588	0.551173807641	0.514667574677
chr4	853625	0.551152282018	0.514687968108
chr4	853656	0.551152282019	0.514705053829
chr4	853673	0.255823736616	0.514714423417
chr4	853677	0.255823736616	0.514715446712
chr4	853680	0.195367508181	0.514716214184
chr4	853784	0.195367508181	0.514736532404
chr4	856912	0.195367508181	0.51534764197
chr4	857012	0.19526135827	0.515367178721
chr4	857141	0.19526135827	0.515392367436
chr4	857626	0.195261358271	0.515487069195
chr4	857721	0.194932784234	0.515505619024
chr4	858153	0.194655884763	0.515589829987
chr4	858179	0.193640238547	0.51559489104
chr4	858214	0.193640238547	0.515601668448
chr4	858234	0.193640238547	0.515605541253
chr4	858295	0.149033903131	0.515617353307
chr4	858402	0.149033903131	0.515633299935
chr4	867650	0.315091022898	0.517011565471
chr4	882064	0.448441730148	0.521553287475
chr4	882098	0.737381215851	0.521568534494
chr4	882107	2.06889256017	0.521575170925
chr4	885103	2.06889256017	0.527773573035
chr4	885128	1.80501753386	0.527825295349
chr4	885258	1.71625287728	0.528059947629
chr4	885473	1.71625287728	0.528428941997
chr4	885507	1.71625287728	0.528487294595
chr4	885726	1.71625264389	0.528863153975
chr4	885730	1.71625264389	0.528870018986
chr4	887273	1.71625264389	0.531518196815
chr4	887287	1.56291031961	0.531542224352
chr4	887306	1.48770046154	0.531571919648
chr4	887406	1.475992065	0.531720689695
chr4	887439	0.712260558011	0.531769397433
chr4	887446	0.712260558011	0.531774383257
chr4	899898	0.880566410766	0.540643451725
chr4	900728	1.40570276448	0.541374321846
chr4	902281	1.40575513662	0.543557378239
chr4	902348	2.07664181389	0.543651563833
chr4	902374	2.51499861792	0.54370555652
chr4	905214	2.51499861793	0.550848152595
chr4	905353	2.33974773792	0.551197737403
chr4	905354	2.33974773793	0.551200077151
chr4	905415	2.32443253831	0.551342801763
chr4	905426	2.32443253831	0.551368370521
chr4	905535	2.32443253831	0.551621733668
chr4	905563	2.2980977768	0.551686817779
chr4	905673	2.2980977768	0.551939608534
chr4	905733	2.2980977768	0.552077494401
chr4	905828	0.804327581554	0.55229581369
chr4	905876	0.804327581555	0.552334421413
chr4	905909	0.427727755511	0.552360964224
chr4	906066	0.427727755512	0.552428117481
chr4	906187	0.136412888995	0.55247987254
chr4	906456	0.136412888995	0.552516567607
chr4	925331	0.14427156765	0.555091360887
chr4	925412	0.193125627169	0.555103046884
chr4	925464	0.217582186691	0.555113089416
chr4	925922	0.222046149593	0.555212742058
chr4	932424	0.393983351588	0.556656486122
chr4	932439	0.395860633758	0.556662395873
chr4	932456	0.461685908817	0.556669125503
chr4	947950	0.662810065432	0.563822486975
chr4	948217	0.800733679465	0.563999457262
chr4	954851	1.44798571194	0.569311524492
chr4	959835	1.44798571194	0.57652828528
chr4	959909	0.45789499253	0.576635436223
chr4	960185	0.45789499253	0.576761815241
chr4	970723	0.365034792534	0.581587112672
chr4	971812	0.365034792534	0.581984635561
chr4	971931	1.05101504073	0.582028074701
chr4	971990	1.05101504073	0.582090084589
chr4	977012	0.847545170056	0.587368282123
chr4	991583	0.847545170056	0.599717862796
chr4	991938	1.69532581532	0.600018741331
chr4	992037	1.69532581532	0.600186578587
chr4	992364	1.69532581532	0.600740950129
chr4	992695	2.12689341356	0.601302102974
chr4	992931	2.12689341356	0.601804049819
chr4	992947	2.12689341355	0.601838080114
chr4	993222	3.05590203381	0.602422975803
chr4	993242	3.06740927494	0.602484093843
chr4	993385	3.06740927494	0.60292273337
chr4	997928	3.06740927494	0.616857973706
chr4	997976	4.48285961985	0.617005209351
chr4	998447	11.7114709974	0.619116636232
chr4	998510	11.7114709974	0.619854458905
chr4	998691	14.3139267161	0.621974235155
chr4	998818	14.3139267161	0.623792103848
chr4	1000222	0.550976093153	0.643888856957
chr4	1001516	0.513528969409	0.644601820022
chr4	1007953	0.480244541055	0.647907405998
chr4	1008008	0.399071968792	0.647933819448
chr4	1015165	0.399071968792	0.650789977528
chr4	1015183	0.411965697316	0.650797160824
chr4	1015192	0.588509755743	0.650800868515
chr4	1015311	0.773509482652	0.650870901176
chr4	1015399	0.773509482652	0.650938970011
chr4	1023960	0.773509482651	0.657560984691
chr4	1024268	0.978342399997	0.657799225612
chr4	1024314	0.978342399997	0.657844229363
chr4	1024419	0.978342399996	0.657946955315
chr4	1024482	1.07321568518	0.658008590886
chr4	1024722	1.07321568518	0.65826616265
chr4	1025312	1.07321568518	0.658899359904
chr4	1025424	1.15162055739	0.659019560061
chr4	1025452	1.17926108199	0.659051805437
chr4	1025469	1.17926108199	0.659071852875
chr4	1025908	1.17926108199	0.65958954849
chr4	1026223	4.81123585919	0.659961015731
chr4	1026340	4.81123585919	0.660523930327
chr4	1028379	3.31502901558	0.670334040243
chr4	1028431	2.42133883089	0.670506421752
chr4	1028740	2.41996045866	0.671254615451
chr4	1028878	2.41946649744	0.671588569994
chr4	1029563	1.52343128433	0.673245904545
chr4	1029564	1.24721246629	0.673247427976
chr4	1042169	0.634890509509	0.688968541114
chr4	1042174	0.502348787952	0.688971715566
chr4	1042200	0.473267483582	0.688984776635
chr4	1057060	0.303224282284	0.696017531441
chr4	1057061	0.273318036959	0.696017834665
chr4	1059068	0.236538242473	0.696566383965
chr4	1059151	0.22209278517	0.69658601664
chr4	1063984	0.22209278517	0.69765939107
chr4	1064127	0.334925068446	0.697691150339
chr4	1064161	0.334925068446	0.697702537791
chr4	1064689	0.334925068446	0.697879378227
chr4	1064712	0.527632667057	0.697887081504
chr4	1064870	0.527632667057	0.697970447465
chr4	1066387	0.527632667057	0.698770866221
chr4	1066561	0.766071584934	0.698862674305
chr4	1066571	1.13290504415	0.698870335021
chr4	1066656	1.41336421191	0.69896663195
chr4	1066761	1.82239627563	0.699115035192
chr4	1066958	1.82239627563	0.699474047258
chr4	1069512	0.34736287026	0.704128447346
chr4	1070047	0.347258503817	0.704314286482
chr4	1070291	0.347214625692	0.704399017557
chr4	1070381	0.345983300022	0.704430266873
chr4	1070556	0.345272607117	0.70449081395
chr4	1070566	0.342387751401	0.704494266677
chr4	1070768	0.206983892015	0.704563429002
chr4	1080647	0.155665911221	0.706608222872
chr4	1090514	0.135768990643	0.708144178418
chr4	1090542	0.0927259804473	0.708147979949
chr4	1090546	0.0833827451237	0.708148350853
chr4	1094140	0.0833827451236	0.708448028439
chr4	1094211	0.114266551175	0.708453948614
chr4	1094231	0.181484315569	0.708456233945
chr4	1094483	0.190956902966	0.708501967993
chr4	1094629	0.190956902966	0.7085298477
chr4	1096571	0.173005155275	0.708900686006
chr4	1098575	0.173005155275	0.709247388337
chr4	1098616	0.173106269699	0.709254481549
chr4	1098689	0.173106269699	0.709267118306
chr4	1100334	0.133744751746	0.70955187812
chr4	1100362	0.121421464653	0.709555622973
chr4	1100427	0.0957571642952	0.709563515368
chr4	1100525	0.0938856071572	0.70957289957
chr4	1105748	0.0935079398268	0.710063264096
chr4	1110808	0.0935079398267	0.710536414272
chr4	1111127	0.251623368974	0.710566243305
chr4	1111675	1.53782218489	0.710704132911
chr4	1111891	1.53782218489	0.711036302503
chr4	1113527	0.85034481814	0.713552179597
chr4	1114316	0.68852266169	0.714223101659
chr4	1114352	0.538472470204	0.714247888475
chr4	1114618	0.0500204641541	0.714391122152
chr4	1142984	0.173296082869	0.715810002638
chr4	1143121	0.251012469151	0.715833744201
chr4	1149487	0.245885752618	0.71743168958
chr4	1149498	0.235860450751	0.717434394323
chr4	1150758	0.170138781738	0.717731578491
chr4	1150764	0.1097249432	0.717732599324
chr4	1164544	0.1097249432	0.719244609041
chr4	1164695	0.122735820108	0.719261177508
chr4	1165202	0.151297887133	0.719323404568
chr4	1165321	0.151297887132	0.719341409017
chr4	1170220	0.151297887132	0.720082617366
chr4	1170270	0.166744940318	0.72009018226
chr4	1170343	0.166744940318	0.720102354641
chr4	1170527	0.166744940318	0.72013303571
chr4	1170672	0.193637187722	0.720157213726
chr4	1170758	0.193637187722	0.720173866525
chr4	1175402	0.193637187722	0.721073117624
chr4	1175481	0.250367182456	0.721088414962
chr4	1175484	0.267428473372	0.721089166064
chr4	1175503	0.267428473372	0.721094247205
chr4	1184814	0.267428473372	0.72358427372
chr4	1185065	0.407683101133	0.723651398267
chr4	1185099	0.407683101133	0.723665259492
chr4	1185167	0.502492884768	0.723692981943
chr4	1185197	0.502492884768	0.72370805673
chr4	1185258	0.502492884768	0.723738708796
chr4	1185424	3.05630191508	0.723822122615
chr4	1185536	3.05630191508	0.724164428429
chr4	1186207	3.02878871019	0.726215207014
chr4	1186593	3.02035981009	0.727384319456
chr4	1186668	0.633576356024	0.727610846442
chr4	1198345	0.661938267042	0.735009117551
chr4	1198353	0.981534919278	0.735014413058
chr4	1198454	0.993739033806	0.735113548084
chr4	1198567	1.31160935724	0.735225840595
chr4	1204809	1.31160935724	0.743412906203
chr4	1204912	1.14367143789	0.743548001967
chr4	1205071	1.14367143789	0.743729845726
chr4	1205168	1.14367143789	0.743840781855
chr4	1205169	1.14102997915	0.743841925526
chr4	1205287	1.01757146629	0.743976567064
chr4	1205559	1.01680393419	0.744253346503
chr4	1205645	0.653353667163	0.744340791641
chr4	1205953	0.653353667163	0.744542024571
chr4	1210874	0.653353667163	0.747757177967
chr4	1211040	0.44981427151	0.747865634675
chr4	1211253	0.44981427151	0.747961445115
chr4	1217131	0.44981427151	0.750605453403
chr4	1217249	0.307435289057	0.750658531487
chr4	1217472	0.307435289057	0.750727089557
chr4	1222220	0.307435289057	0.752186792309
chr4	1222244	0.230510967775	0.752194170756
chr4	1222413	0.230510967775	0.75223312711
chr4	1224540	0.171509948542	0.752723423938
chr4	1233680	0.473993638403	0.754291024868
chr4	1239166	0.808843154777	0.756891353968
chr4	1239192	0.92762937483	0.75691238389
chr4	1244303	0.92762937483	0.761653497625
chr4	1244457	0.543180820593	0.761796352549
chr4	1244467	0.543180820594	0.761801784357
chr4	1244529	0.354767013903	0.761835461568
chr4	1244549	0.21787500893	0.761842556908
chr4	1244574	0.14883502345	0.761848003783
chr4	1244732	0.14883502345	0.761871519717
chr4	1250478	0.14883502345	0.762726725762
chr4	1250626	0.133302116003	0.762748753345
chr4	1250627	0.122243714129	0.762748886647
chr4	1250697	0.122243714129	0.762757443707
chr4	1259857	0.123420690452	0.763877196129
chr4	1260423	0.226918074795	0.763947052239
chr4	1271688	0.280676340382	0.766503284352
chr4	1271738	0.493038212058	0.766517318169
chr4	1276938	0.493038212058	0.769081116872
chr4	1277018	0.51805567216	0.769120559929
chr4	1277178	0.51805567216	0.769203448836
chr4	1281995	0.29870480836	0.771698923009
chr4	1282068	0.298102586944	0.77172072846
chr4	1282074	0.232405481453	0.771722517076
chr4	1284135	0.19600638012	0.772201504773
chr4	1288983	0.19600638012	0.773151743704
chr4	1289243	0.380655495156	0.773202705363
chr4	1289246	0.768962563626	0.773203847329
chr4	1289260	0.768962563626	0.773214612805
chr4	1290447	0.0636138989464	0.774127371368
chr4	1294587	0.0636138989463	0.77439073291
chr4	1294692	0.103680810813	0.774397412369
chr4	1294695	0.103680810813	0.774397723411
chr4	1294702	0.208865985331	0.774398449177
chr4	1294756	0.208865985331	0.77440972794
chr4	1296460	0.208865985331	0.774765635579
chr4	1296489	0.274446810592	0.774771692693
chr4	1296492	0.274446810592	0.774772516033
chr4	1298180	0.103567073342	0.77523578225
chr4	1298181	0.044570673695	0.775235885817
chr4	1303558	0.044570673695	0.775475542329
chr4	1303591	0.0527469576093	0.775477013161
chr4	1303599	0.0527469576093	0.775477435137
chr4	1303626	0.0797405525225	0.775478859305
