12145158	6.27e-08
12453423	6.50e-08
12487894	6.38e-09
12576588	3.57e-08
12627529	5.79e-08
12762890	8.32e-09
12779465	1.47e-09
12826695	9.68e-08
12847142	7.17e-08
12921951	9.05e-08
12949642	6.69e-08
12970399	9.56e-08
13257674	7.52e-08
13282005	9.29e-08
13482413	8.11e-08
13571291	1.31e-09
13609577	9.48e-08
13764579	7.10e-08
13858824	8.82e-08
13902649	8.80e-08
14039749	7.06e-08
14296151	3.55e-08
14502749	7.07e-08
14533397	4.26e-08
14545992	1.93e-08
14549601	6.06e-08
15127747	2.09e-08
15226837	6.05e-08
15515739	6.98e-08
15975960	4.26e-08
16062331	3.99e-08
16099249	9.66e-08
16250773	7.49e-08
16397416	7.27e-08
16431453	9.31e-09
16491028	1.83e-08
16633369	2.55e-08
16641737	6.22e-09
16687064	1.14e-08
16767413	7.02e-08
17100853	1.82e-09
17258856	2.40e-09
17433277	7.11e-08
17435722	8.27e-08
17579168	7.84e-08
17612628	2.97e-08
17780743	6.85e-08
17916854	6.95e-08
18051913	3.80e-08
18170141	5.35e-08
18274935	7.73e-08
18279830	1.77e-08
18286920	9.64e-08
18463418	3.34e-08
18482036	1.52e-08
18545155	2.12e-08
18667278	8.36e-08
18700974	2.02e-08
18750693	9.25e-08
18924054	6.91e-08
18956954	3.16e-08
18966940	1.72e-08
18981933	7.98e-08
19012204	1.61e-08
19108545	3.70e-09
19160418	7.51e-08
19223976	8.24e-08
19300352	8.12e-08
19382751	3.35e-08
19532075	7.51e-08
19697975	1.94e-08
20097570	3.83e-08
20196143	7.04e-08
20319957	7.78e-08
20367361	1.85e-08
20504586	7.96e-08
20587487	6.55e-08
20639794	3.53e-08
20660065	7.87e-08
20680938	7.88e-08
21174720	5.76e-08
21256441	6.25e-08
21284288	4.88e-08
21410239	9.55e-08
21454970	9.33e-08
21578949	8.55e-08
21761277	9.40e-08
21894778	7.79e-08
21990875	2.90e-08
22224296	2.69e-08
22239557	6.43e-08
22277706	3.27e-08
22336419	5.75e-08
22397031	4.36e-08
22445973	5.03e-08
22633502	2.81e-08
22651929	1.71e-08
22739102	9.81e-08
22771667	8.37e-08
22902613	8.72e-08
22962999	8.98e-08
22978847	7.38e-08
23039222	5.48e-09
23065688	9.22e-08
23078000	6.87e-08
23174653	7.69e-08
23213387	2.17e-08
23246309	7.54e-08
23327538	9.00e-08
23476018	7.70e-08
23524089	9.67e-08
23540128	8.58e-08
23586501	3.61e-09
23597889	1.12e-08
23735637	3.95e-08
23859896	5.44e-08
24089356	9.17e-08
24106153	3.35e-08
24187881	9.07e-08
24217244	8.95e-08
24220165	2.24e-08
24276137	5.44e-08
24359656	9.04e-08
24432290	2.15e-08
24596028	6.83e-08
24688363	7.40e-08
24747329	8.54e-08
24843726	9.45e-08
24849765	2.47e-08
25141990	5.27e-08
25188112	4.50e-09
25353263	7.00e-08
25525373	9.72e-08
25533814	8.69e-08
25545797	8.97e-08
25597452	6.36e-08
25601032	7.68e-09
25618724	1.99e-08
25816024	9.49e-09
25882811	9.55e-08
25955332	5.36e-09
26040948	8.04e-08
26086567	5.22e-08
26202763	4.57e-08
26376566	2.19e-08
26391733	6.84e-08
26453740	3.84e-08
26462759	5.08e-08
26571916	3.65e-08
26579623	6.66e-09
26584912	7.23e-08
26721519	8.13e-08
26838311	6.47e-08
26909628	7.79e-08
27024629	6.20e-08
27293395	3.96e-08
27355798	7.31e-08
27395394	6.95e-08
27850559	8.90e-08
27867794	5.78e-08
27869140	5.61e-08
27885774	7.35e-08
27889340	5.73e-08
28112758	6.70e-09
28211805	9.65e-08
28389187	5.18e-08
28542552	3.89e-08
28640109	7.63e-08
28691431	3.30e-08
28852059	7.61e-08
29018322	5.15e-08
29034174	6.82e-09
29035381	8.84e-08
29219592	9.61e-08
29258847	4.04e-08
29387999	7.60e-08
29465119	9.31e-08
29517447	2.64e-08
29679337	1.32e-08
29684356	6.79e-08
29748523	3.39e-08
29754660	2.53e-08
29873899	2.03e-08
29939755	4.88e-08
30059907	8.35e-08
30071675	2.02e-08
30076902	4.97e-08
30428377	1.90e-08
30458248	8.62e-08
30644908	9.86e-08
30733230	5.84e-08
30760460	4.33e-08
30910694	9.55e-08
30923826	7.11e-08
31313314	6.97e-08
31504524	1.88e-08
31636322	9.45e-08
31950267	5.37e-08
32069174	2.43e-08
32261887	5.85e-08
32428366	7.89e-08
32440798	2.20e-08
32465367	5.94e-08
32572397	2.52e-08
32653682	3.76e-08
32797009	8.68e-09
32810225	1.44e-08
33010004	8.44e-08
33127720	1.13e-08
33214777	5.46e-09
33238586	4.29e-08
33302041	3.83e-09
33393415	1.25e-08
33644922	1.68e-08
33788448	8.42e-08
34016366	6.37e-08
34167132	5.49e-08
34571691	5.42e-08
34663424	2.69e-08
34739873	8.25e-09
35160103	2.15e-08
35275229	1.11e-08
35276496	8.04e-09
35351472	4.75e-09
35419452	8.86e-08
35437828	6.54e-08
35480763	5.87e-08
35646828	8.01e-09
35740510	3.23e-08
35833883	4.60e-08
35845415	6.82e-08
36255108	6.37e-08
36281449	2.97e-08
36361658	6.09e-08
36363370	1.38e-08
36369725	2.79e-08
36407013	5.74e-08
36414255	1.64e-08
36425163	1.82e-08
36439685	9.83e-08
36528516	8.84e-08
36707518	8.69e-08
36721503	2.85e-08
36862496	2.06e-08
36881084	3.24e-08
36927303	6.84e-08
36963158	2.09e-08
37074086	8.88e-08
37187725	6.89e-08
37331923	6.81e-08
37404862	6.35e-08
37538781	7.10e-08
37671486	2.80e-08
37683406	9.06e-08
37710611	1.85e-08
37822485	3.15e-08
37849702	8.11e-08
37881271	1.98e-09
37967088	1.19e-08
37985975	6.95e-08
38044468	6.25e-08
38092021	9.15e-08
38121665	9.05e-08
38232430	5.49e-08
38272164	4.54e-08
38315973	5.85e-08
38380180	7.73e-08
38392530	6.23e-08
38516579	1.76e-08
38566632	5.52e-09
38648939	9.45e-08
38662655	1.98e-08
38766043	1.45e-08
39183708	7.20e-08
39315557	4.07e-08
39706883	5.10e-08
39885208	8.62e-09
40011798	3.11e-08
40130522	7.95e-08
40219198	8.49e-08
40236545	5.15e-09
40244666	1.70e-08
40246983	9.51e-08
40469799	7.47e-08
40472707	2.08e-08
40480306	9.42e-08
40658817	4.88e-08
40727076	3.84e-08
40852533	8.30e-08
40863500	2.84e-08
40917447	1.55e-08
41029276	2.85e-08
41033308	4.97e-08
41039423	2.06e-09
41237475	8.12e-08
41384482	4.09e-08
41602080	8.68e-08
41636879	9.49e-08
41986472	4.63e-08
42011938	4.99e-08
42036005	6.08e-08
42079091	1.91e-08
42144987	2.03e-08
42174523	5.05e-08
42267738	2.73e-08
42276362	7.34e-08
42297976	8.66e-08
42368139	9.00e-08
42375174	4.76e-08
42587098	6.34e-09
42693289	1.40e-08
42697970	6.19e-08
42991411	4.29e-08
43047135	1.92e-08
43190231	9.02e-08
43276754	8.49e-08
43300159	1.90e-08
43565951	4.13e-08
43645911	3.13e-08
43679467	8.93e-09
43719688	2.56e-08
43753784	9.47e-08
43848014	8.57e-08
44036826	6.40e-08
44124418	2.15e-08
44334956	4.66e-08
44342126	3.22e-08
44428449	7.43e-08
44498374	6.64e-08
44513330	1.30e-08
44526046	6.87e-08
44644234	4.73e-08
44695472	5.85e-09
44792391	8.29e-08
44878723	1.57e-08
44965682	1.16e-08
44993683	2.80e-08
44995644	9.83e-08
45009313	8.36e-08
45122805	5.89e-08
45195800	9.83e-08
45391150	9.55e-08
45392890	3.02e-08
45413957	1.15e-08
45598410	8.17e-08
45612243	4.19e-08
45674119	1.00e-08
45695826	9.07e-08
45779318	1.22e-08
45786425	6.78e-08
45835223	9.63e-08
45855704	6.27e-08
46187550	7.11e-08
46296940	7.43e-08
46313701	2.85e-08
46354445	6.38e-08
46554686	1.70e-09
46554883	6.52e-08
46591141	1.43e-08
46788071	4.07e-08
46792192	7.66e-08
46852873	8.60e-08
47011068	6.45e-08
47258068	4.56e-08
47404004	6.66e-08
47520961	3.14e-09
47604517	5.92e-08
47630355	7.11e-08
47663275	7.00e-08
47736526	8.16e-09
47740646	1.99e-08
47752823	5.20e-08
47763385	1.15e-08
47820798	5.30e-08
47897895	8.00e-09
48195626	9.17e-08
48444279	2.80e-09
48468400	5.96e-08
48523267	8.30e-08
48592481	3.95e-08
48816460	6.58e-08
48860106	5.93e-08
48889391	8.36e-08
49059963	7.73e-08
49065771	1.94e-08
49270356	9.38e-08
49346165	9.54e-08
49491215	4.61e-08
49524083	1.51e-09
49598909	5.47e-08
49605956	5.84e-09
49752480	8.22e-08
49817941	9.57e-09
49819768	9.24e-08
49905117	2.91e-08
49973513	3.16e-08
50142928	4.14e-08
50367715	4.98e-08
50552603	9.86e-08
50634417	6.45e-08
50693972	9.26e-08
50747298	3.92e-08
50883911	5.86e-08
50998371	8.71e-08
51018659	5.02e-09
51167852	9.87e-08
51220728	4.43e-08
51229324	8.80e-08
51255423	6.09e-08
51467130	1.83e-08
51479418	7.10e-08
51482896	1.20e-08
51483857	8.71e-08
51526816	4.02e-08
51683299	5.04e-08
51961425	8.21e-08
52096336	2.83e-08
52273722	6.21e-08
52356913	8.55e-08
52371900	4.17e-08
52559786	8.80e-08
52636707	2.99e-08
52649946	4.94e-08
52714149	2.51e-08
52771982	2.67e-08
52788385	6.83e-08
52839430	5.49e-09
52901179	8.11e-08
53080046	1.96e-08
53114482	2.06e-08
53271965	8.22e-08
53356497	1.95e-08
53370983	1.79e-08
53412625	4.34e-09
53415876	5.74e-08
53449646	9.43e-08
53482179	2.07e-08
53482562	5.28e-08
53623741	5.32e-08
53789942	9.41e-08
53851255	6.93e-08
53985156	7.49e-08
54059624	8.56e-08
54077368	2.67e-08
54158306	1.04e-08
54257556	6.51e-08
54265347	3.13e-08
54535909	3.03e-08
54582456	3.28e-08
54686665	6.19e-08
54997317	5.75e-08
55213369	5.02e-08
55340618	2.62e-08
55364883	4.38e-09
55431132	4.98e-08
55516509	8.87e-08
55624258	7.22e-09
55670666	4.23e-08
55982353	9.98e-08
55986484	7.67e-08
56012776	4.91e-08
56113341	8.57e-08
56202534	2.90e-08
56394222	7.52e-08
56503583	5.85e-08
56603114	1.10e-08
56611255	5.83e-08
56807376	6.78e-08
56810780	9.31e-08
56835913	5.17e-08
56945322	5.52e-08
56981974	8.35e-08
57211077	4.68e-08
57276273	8.68e-08
57659468	6.81e-08
57667276	5.04e-08
57765689	1.71e-08
57774925	7.62e-08
57823412	9.96e-08
57836258	3.17e-08
57872716	3.51e-08
57896559	5.71e-08
57903059	1.53e-08
58043442	5.26e-08
58061731	8.23e-08
58209749	8.12e-08
58219968	5.44e-09
58266660	9.06e-08
58405822	8.84e-08
58499234	8.09e-08
58537542	7.15e-08
58574247	1.73e-08
58683932	1.03e-08
58976582	5.54e-08
59487205	2.94e-08
59575430	1.37e-08
59709090	5.12e-08
59798052	5.62e-08
59919745	3.63e-08
60009406	2.19e-09
60085562	3.78e-08
60273344	8.16e-08
60431814	4.28e-08
60447068	1.09e-08
60627383	3.40e-09
60680889	1.07e-08
60919568	6.52e-08
60945455	3.51e-08
61118329	5.12e-09
61306694	1.82e-08
61412128	7.22e-08
61470752	1.23e-08
61485833	6.01e-08
61723720	3.38e-08
61741964	4.80e-09
61858970	3.60e-08
62033610	6.36e-08
62177841	5.43e-08
62190001	6.40e-08
62426787	2.98e-08
62798082	9.09e-08
63034755	9.71e-08
63160982	5.59e-08
63283201	1.37e-08
63297969	7.48e-08
63450944	5.35e-08
63485872	5.83e-08
63632107	3.90e-08
63636620	4.85e-08
63757810	4.57e-09
64043637	2.97e-08
64230851	8.93e-08
64326540	9.31e-08
64342555	1.80e-08
64504811	4.75e-08
64594644	3.49e-08
64624647	1.41e-08
64831232	1.83e-08
64869981	5.16e-08
64874440	6.02e-08
64903633	9.19e-08
65022148	3.76e-08
65086737	7.89e-08
65511120	7.13e-08
65562488	1.09e-08
65570963	5.50e-08
65603035	9.99e-08
65605284	7.72e-09
65617479	5.06e-08
65626368	6.82e-08
65632883	8.62e-08
66161244	2.73e-08
66235052	3.33e-08
66235705	6.85e-09
66243397	3.66e-08
66301016	6.72e-08
66518509	8.29e-08
66570697	2.21e-08
66600222	6.05e-08
66640500	3.29e-08
66775822	6.06e-08
66805804	2.32e-08
66910235	2.89e-08
67182933	3.10e-08
67258734	5.94e-08
67330172	4.85e-08
67407075	9.09e-08
67480927	3.98e-08
67538515	7.68e-08
67591162	6.90e-08
67595435	5.18e-08
67659295	8.74e-08
67659960	9.58e-08
67687859	8.90e-08
67725729	9.02e-08
67749372	1.89e-08
67963997	3.36e-08
68151665	6.62e-08
68181218	7.87e-08
68190613	5.54e-08
68285453	1.23e-08
68326333	7.92e-08
68329083	2.51e-08
68332422	4.56e-08
68415519	1.89e-09
68461846	5.92e-08
68624365	6.01e-08
68670769	1.69e-08
68764679	3.23e-09
68959258	1.94e-08
69076034	7.05e-08
69187354	5.41e-08
69227186	6.22e-08
69396973	4.04e-08
69537090	6.67e-08
69665823	5.25e-08
69757823	5.98e-08
69894125	8.57e-08
69910880	3.50e-08
69920352	9.33e-09
69926730	3.76e-08
69929481	6.51e-08
70765190	3.93e-08
70785575	4.07e-08
70826377	3.30e-08
70965298	3.98e-08
71112433	9.35e-09
71208125	7.55e-08
71567638	2.65e-08
71616754	5.23e-08
71913239	9.32e-08
71935348	5.44e-08
72008918	5.24e-08
72167648	2.05e-08
72270809	5.96e-09
72448689	5.22e-08
72636857	7.29e-08
72759275	7.00e-08
72841903	8.63e-08
72846004	5.06e-08
72944280	4.61e-09
72945033	6.66e-08
72966529	3.39e-08
73151260	8.91e-08
73466292	1.16e-09
74061760	9.34e-08
74153917	7.28e-08
74155915	7.97e-08
74228261	1.70e-08
74277640	3.13e-08
74429259	1.25e-08
74466585	8.56e-08
74511235	8.72e-08
74545122	8.47e-08
74713632	1.85e-08
74742694	7.15e-08
74796254	4.49e-08
74912082	8.07e-08
74928094	7.16e-08
74947061	7.93e-08
74977036	9.49e-08
75594698	4.60e-08
75610166	2.16e-09
75640850	9.18e-08
75644922	1.17e-08
75867036	1.06e-08
75895829	7.64e-08
75965333	4.35e-08
76094062	7.01e-08
76220281	3.72e-08
76262828	4.76e-08
76435913	4.90e-08
76463568	4.91e-08
76506177	4.00e-08
76615633	2.11e-08
76618728	1.25e-08
76759045	6.29e-08
76869209	2.46e-08
76953721	2.86e-08
76956999	5.55e-08
77107589	2.16e-08
77120397	4.33e-08
77237377	4.65e-08
77239485	2.17e-08
77245301	8.60e-08
77391480	5.17e-08
77430559	5.67e-08
77609305	1.81e-08
77640141	9.54e-08
77664854	3.74e-08
77677767	9.29e-08
77997901	3.88e-08
78003088	5.77e-08
78161671	9.70e-08
78215585	9.08e-08
78348526	3.37e-08
78375919	6.56e-08
78802856	7.35e-08
78846398	5.53e-08
78886702	4.93e-08
79071836	5.60e-08
79243681	4.24e-09
79284272	5.43e-08
79321909	7.77e-08
79464847	9.01e-08
79487702	6.33e-09
79869765	1.50e-08
79898142	3.83e-08
79994012	8.98e-09
80015220	6.45e-08
80134281	5.51e-08
80203148	6.16e-08
80225703	2.06e-08
80269941	3.73e-09
80731217	1.80e-08
80812891	3.00e-08
80877304	1.68e-09
80956746	7.39e-08
81001456	3.42e-08
81035865	8.33e-08
81061861	6.14e-08
81384545	4.61e-08
81670009	1.78e-08
81758775	7.99e-08
81792264	2.55e-08
81836852	6.90e-08
81876369	3.99e-08
82271009	2.80e-08
82401760	7.66e-08
82436120	6.70e-08
82639867	3.27e-08
82659500	4.58e-08
82819733	1.03e-08
82840621	2.03e-08
82995808	1.62e-08
83074754	1.42e-08
83170117	3.70e-08
83179196	3.74e-08
83351803	4.87e-08
83418774	9.12e-09
83493776	6.06e-08
83549491	8.24e-08
83792576	9.52e-08
83848507	1.68e-08
83849824	8.85e-09
84105347	4.70e-08
84181424	1.54e-08
84185134	5.94e-08
84214841	3.92e-08
84281837	4.20e-08
84312712	6.46e-08
84334073	1.18e-08
84376684	3.35e-08
84401009	8.15e-08
84549207	8.00e-08
84652211	6.42e-09
84721148	9.72e-08
84894675	6.38e-08
85021212	3.14e-08
85062696	4.06e-08
85079707	3.56e-08
85093639	9.32e-08
85107739	4.08e-08
85276989	9.32e-08
85448323	6.73e-08
85596703	3.71e-08
85611982	3.95e-09
85730882	5.58e-08
85948376	6.98e-08
86029462	4.86e-09
86334758	2.22e-08
86377338	9.47e-08
86497429	6.95e-08
86565987	2.57e-08
86614598	8.32e-08
86734319	8.73e-08
86917168	8.86e-08
86928970	2.74e-08
87058897	4.84e-08
87109926	3.71e-09
87188528	5.50e-08
87221989	5.20e-08
87346352	9.74e-08
87416339	2.63e-08
87689525	8.78e-08
87851904	6.71e-08
87886337	5.20e-08
87957616	6.36e-08
88061955	8.58e-08
88150966	3.37e-08
88197921	4.70e-08
88227489	5.66e-08
88438324	1.40e-08
88777600	9.82e-08
88898025	3.33e-09
89164352	5.07e-08
89410630	9.40e-08
89861870	3.54e-08
89893789	1.25e-08
90234392	4.66e-08
90252676	5.81e-08
90328175	8.73e-08
90454947	7.62e-08
90627138	5.84e-08
90660398	4.56e-08
90825682	9.75e-08
90875404	9.35e-08
90875457	7.93e-08
90903686	2.86e-08
91044721	7.36e-08
91184534	1.92e-08
91191029	9.76e-08
91215894	2.01e-09
91345176	5.09e-08
91364968	6.26e-08
91419304	9.87e-08
91458212	8.41e-08
91714391	8.20e-08
91985686	2.09e-08
92041025	5.50e-08
92119361	7.68e-08
92291810	3.38e-08
92295132	6.34e-09
92304518	7.60e-08
92425045	4.02e-08
92468558	9.28e-08
92977899	5.16e-08
93450863	9.29e-08
93461932	1.33e-08
93488792	7.23e-08
93605513	9.59e-08
93702258	9.07e-08
93794979	4.67e-08
93823102	7.53e-08
93872997	3.69e-08
94001004	9.49e-09
94028794	8.88e-08
94042583	6.22e-08
94151499	3.65e-08
94258687	5.10e-08
94449061	4.79e-08
94485724	7.41e-08
94672137	1.49e-08
94824763	9.42e-08
94884593	5.65e-08
94918051	4.86e-08
94982842	4.20e-08
95020532	9.47e-08
95047464	6.54e-09
95323639	9.44e-08
95460949	3.15e-08
95571934	5.89e-09
95685462	4.69e-08
95698605	7.53e-08
95707304	5.00e-08
95741694	8.60e-08
96042938	6.89e-08
96059021	7.73e-08
96109959	5.66e-09
96471018	6.43e-08
96514792	4.06e-08
96608501	7.08e-08
96747006	1.88e-08
96838928	3.52e-08
96886175	4.66e-09
96925620	6.66e-08
96932604	1.47e-08
96963989	9.20e-08
96978115	6.29e-08
97101384	7.97e-08
97350901	9.80e-08
97403243	1.22e-08
97550424	3.27e-08
97784389	2.88e-08
97872055	1.41e-08
97910211	7.05e-08
98115486	2.31e-08
98203970	8.99e-08
98345601	4.01e-08
98394870	6.13e-08
98529929	4.49e-08
98562023	3.40e-08
98641433	6.68e-08
98666438	7.75e-08
98747509	1.80e-08
98755399	2.85e-08
98878310	2.30e-08
99091249	9.24e-08
99098761	9.72e-08
99266506	8.23e-08
99436752	9.41e-08
99823660	5.45e-08
99948532	6.72e-08
99962100	1.62e-08
